filename,pneumonia_score,predicted_label,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia,Lung Lesion,Fracture,Lung Opacity,Enlarged Cardiomediastinum
0034.png,0.9523478,pneumonia,0.2622245,0.51528883,0.5289067,0.51198316,0.0046169143,0.399124,0.51172674,0.37222815,0.00015678079,0.52699995,0.32738426,0.5134791,0.5423218,0.03782671,0.08648503,0.5026699,0.9523478,0.56880987
0035.png,0.9497221,pneumonia,0.5030722,0.5575791,0.61324644,0.5167068,0.44476727,0.50225425,0.5346435,0.5316099,0.04636777,0.52995205,0.5142379,0.5062728,0.5310981,0.035461873,0.21714032,0.41406575,0.9497221,0.6007489
0036.png,0.9164969,pneumonia,0.5343768,0.5351887,0.54974693,0.521646,0.03707277,0.50034416,0.51490307,0.57395947,0.0015888246,0.5313069,0.5034893,0.52888095,0.5841216,0.111059874,0.2126914,0.52681774,0.9164969,0.5378375
0037.png,0.93830496,pneumonia,0.5251937,0.5388398,0.63581705,0.50811833,0.16072299,0.39869756,0.53075993,0.5815433,0.0043820087,0.5366135,0.5873213,0.51512766,0.54385614,0.09027744,0.08508857,0.512146,0.93830496,0.56411004
0038.png,0.9463443,pneumonia,0.43769458,0.5307711,0.5783553,0.5029184,0.017692376,0.50131834,0.5546679,0.510041,0.00060653704,0.5753097,0.2868038,0.51920605,0.5585811,0.047898438,0.11538093,0.5231107,0.9463443,0.57454675
0039.png,0.8417222,pneumonia,0.23835255,0.512653,0.54465544,0.5060679,0.018071076,0.5013436,0.51883364,0.4146415,0.0033427067,0.5366243,0.38022813,0.514478,0.5329895,0.1209384,0.18348065,0.50444865,0.8417222,0.5630522
0040.png,0.9346961,pneumonia,0.5210361,0.6277518,0.55218077,0.5318502,0.24695289,0.5029671,0.5338459,0.67868495,0.1300197,0.56572354,0.38335687,0.5222194,0.6067548,0.0069980235,0.1961925,0.502509,0.9346961,0.68766004
0041.png,0.89630973,pneumonia,0.54450434,0.56125665,0.5181621,0.50983465,0.013779654,0.5011858,0.58010185,0.7071632,0.002614619,0.6045879,0.09538741,0.52521133,0.6963323,0.05066368,0.0062756077,0.5266769,0.89630973,0.5063297
0042.png,0.9590684,pneumonia,0.5862141,0.7173086,0.61662966,0.5398186,0.5047425,0.5031872,0.5510682,0.7794186,0.21180482,0.609504,0.43072134,0.5616257,0.7334779,0.0013489047,0.54701066,0.5063389,0.9590684,0.7507504
0043.png,0.87864196,pneumonia,0.27672586,0.50785303,0.5343876,0.5056645,0.026562225,0.5001308,0.51136684,0.5186522,0.0018233223,0.5179078,0.45276326,0.3526144,0.5042378,0.018866777,0.010118369,0.42995813,0.87864196,0.5261689
0044.png,0.88954484,pneumonia,0.24815045,0.5095319,0.5750618,0.5003325,0.021370301,0.5017222,0.53489494,0.42218283,0.002041847,0.54198694,0.5096699,0.506155,0.5075251,0.01592193,0.04254311,0.504219,0.88954484,0.56799674
0045.png,0.89965445,pneumonia,0.53836536,0.536101,0.57687974,0.51283646,0.10191832,0.3493815,0.51776683,0.5766459,0.022722635,0.52980053,0.56456876,0.50462615,0.54018307,0.29004794,0.08277508,0.5078535,0.89965445,0.5556784
0046.png,0.8547023,pneumonia,0.51145375,0.51261723,0.5222832,0.5045878,0.03499093,0.30181244,0.5049795,0.57337093,0.0024989299,0.52498204,0.62354183,0.50113785,0.616975,0.5955931,0.08261296,0.50326324,0.8547023,0.5820538
0047.png,0.84719884,pneumonia,0.40347522,0.5441712,0.5593027,0.50879204,0.07213233,0.5004548,0.5345958,0.5409063,0.031731118,0.5288489,0.26128837,0.5048509,0.57050115,0.101671934,0.29265302,0.45987055,0.84719884,0.5659846
0048.png,0.9016039,pneumonia,0.31251344,0.53812695,0.5518051,0.50046295,0.0099098915,0.4208105,0.5447908,0.5498527,0.002703695,0.565841,0.16957465,0.50845575,0.5323305,0.02561115,0.008818022,0.50219107,0.9016039,0.5267181
0049.png,0.8349432,pneumonia,0.5595733,0.55404073,0.5909667,0.5261853,0.20726259,0.50008607,0.5265285,0.5821279,0.08771777,0.5402757,0.5069344,0.5189413,0.565143,0.2954907,0.33273762,0.5058985,0.8349432,0.55735904
0050.png,0.87935585,pneumonia,0.5004649,0.52807283,0.5027534,0.5145525,0.00852342,0.48253074,0.5151943,0.54970574,0.009073843,0.53898144,0.10657819,0.50527054,0.572351,0.028584203,0.004766931,0.41192397,0.87935585,0.5064719
0051.png,0.89190793,pneumonia,0.43225226,0.54066217,0.5108199,0.50350225,0.02770583,0.5023602,0.5234355,0.5799661,0.18483467,0.51214975,0.09095266,0.5092916,0.5476028,0.0062041543,0.009445456,0.3584124,0.89190793,0.53573835
0052.png,0.94977915,pneumonia,0.38775903,0.52030313,0.5531824,0.5037917,0.008334153,0.3723936,0.52625334,0.5513635,0.00024481598,0.52852976,0.3707781,0.52364004,0.54809153,0.018139055,0.063836224,0.50683904,0.94977915,0.54389095
0053.png,0.8778594,pneumonia,0.35439962,0.518911,0.54237,0.5010958,0.013880896,0.19368874,0.5103166,0.51322186,0.0031649673,0.5258618,0.5187055,0.52135867,0.67674875,0.51758575,0.22561161,0.5037247,0.8778594,0.67401004
0054.png,0.90194774,pneumonia,0.5396422,0.59344053,0.5321684,0.5261746,0.2406661,0.50123835,0.5218657,0.67383945,0.03692586,0.52286005,0.660354,0.51440036,0.6101047,0.031179802,0.508126,0.2987786,0.90194774,0.7140634
0055.png,0.88430583,pneumonia,0.50491554,0.5371928,0.3279316,0.503923,0.0027742034,0.47432175,0.5224651,0.6671419,0.00056750665,0.5645989,0.120687105,0.51547325,0.6454104,0.014315506,0.038965274,0.50510484,0.88430583,0.5830933
0056.png,0.7564746,pneumonia,0.41236565,0.5221051,0.5778146,0.51068664,0.5105796,0.5011991,0.52386653,0.5299861,0.1709892,0.5135789,0.62710273,0.5046678,0.53367674,0.13055913,0.28008702,0.48534945,0.7564746,0.5866926
0057.png,0.81471425,pneumonia,0.5281675,0.5486703,0.52560645,0.50403047,0.023898253,0.50207555,0.60387313,0.5974915,0.0267911,0.5536238,0.09069693,0.52691376,0.60475934,0.045868468,0.0009923637,0.51487035,0.81471425,0.24894238
0058.png,0.90887797,pneumonia,0.11024397,0.4816788,0.5071671,0.51187,0.0007692117,0.057595856,0.31033617,0.0996906,6.603736e-05,0.34444293,0.095925294,0.50254726,0.5600829,0.023011964,0.031728346,0.31476885,0.90887797,0.5030472
0059.png,0.9114135,pneumonia,0.360045,0.51699346,0.5596088,0.5200682,0.019472118,0.3242916,0.5105531,0.3868966,0.0012435402,0.50609434,0.36187783,0.5213187,0.55882704,0.010923272,0.15717185,0.3836862,0.9114135,0.55276096
0060.png,0.74472666,pneumonia,0.5485659,0.54617715,0.55341136,0.5208384,0.50986207,0.5029329,0.50501764,0.5275531,0.6515534,0.5069617,0.40043402,0.5072187,0.51160836,0.13159631,0.093709685,0.51102054,0.74472666,0.5261531
0061.png,0.914472,pneumonia,0.5456954,0.51888835,0.58946115,0.51066613,0.053719115,0.14322543,0.5152453,0.57477903,0.0028028293,0.5446801,0.5904939,0.51393867,0.5336113,0.5260808,0.0971831,0.51747847,0.914472,0.5664103
0062.png,0.9468051,pneumonia,0.54247785,0.5647324,0.61707735,0.51772296,0.13670506,0.500728,0.5352187,0.6193018,0.006022306,0.55720425,0.55090994,0.5331836,0.5567698,0.033158086,0.3755791,0.5168141,0.9468051,0.6138897
0063.png,0.92982876,pneumonia,0.5169667,0.5245412,0.53351843,0.51317245,0.012268489,0.4324609,0.5246084,0.6318339,0.000305528,0.5635115,0.4763668,0.5229696,0.5809384,0.1944304,0.024606835,0.5220195,0.92982876,0.51328486
0064.png,0.90853333,pneumonia,0.1052115,0.50857705,0.5287646,0.33381754,0.00089268753,0.2596598,0.5102355,0.18472175,0.00012664529,0.5139139,0.061888117,0.52699316,0.55402637,0.0071609495,0.040131737,0.51054573,0.90853333,0.5222046
0065.png,0.9061929,pneumonia,0.50331354,0.5603213,0.5780834,0.5126154,0.03169055,0.50093603,0.54474664,0.6124103,0.005404076,0.5674761,0.514748,0.5278237,0.5408827,0.040082343,0.118266396,0.5083146,0.9061929,0.568658
0066.png,0.8883319,pneumonia,0.5131767,0.5507139,0.517403,0.50372934,0.027983276,0.5007824,0.54758257,0.6651494,0.04891405,0.53818595,0.22323717,0.51652586,0.5825426,0.01739655,0.003913749,0.50697666,0.8883319,0.51636934
0067.png,0.9488112,pneumonia,0.28688794,0.5356525,0.5540031,0.51023334,0.007951874,0.18824789,0.5129496,0.22029625,0.0021469842,0.5014104,0.20344213,0.5217146,0.58049953,0.051340017,0.34752563,0.2678315,0.9488112,0.55405104
0068.png,0.94352955,pneumonia,0.52592385,0.6096133,0.5837195,0.51328075,0.190488,0.5006166,0.53812563,0.6817696,0.028532889,0.5466909,0.5338223,0.5224154,0.59677655,0.011278835,0.5039859,0.5025542,0.94352955,0.6940556
0069.png,0.87348723,pneumonia,0.21197057,0.5024164,0.54272866,0.5187117,0.009181778,0.101575375,0.50069785,0.22602582,0.00090769975,0.502685,0.362331,0.50558364,0.5279851,0.048959423,0.10358887,0.50064933,0.87348723,0.55172455
0070.png,0.88799775,pneumonia,0.54588115,0.5615523,0.5704393,0.5148097,0.15688354,0.50013304,0.5115448,0.7029549,0.039839495,0.5666203,0.6709894,0.5115053,0.56277347,0.14734621,0.044338893,0.5122358,0.88799775,0.6123892
0071.png,0.90935755,pneumonia,0.3290684,0.50909114,0.5519777,0.50338274,0.024304882,0.30473596,0.51082927,0.45877805,0.0014619905,0.5295625,0.52405643,0.504572,0.56025666,0.5020275,0.0923637,0.50771177,0.90935755,0.5723598
0072.png,0.971621,pneumonia,0.51371515,0.6670916,0.57201433,0.5093063,0.1436721,0.5015684,0.52957886,0.6433934,0.037148576,0.5285704,0.516978,0.5226912,0.60999566,0.0006524586,0.24328224,0.3274459,0.971621,0.69633424
0073.png,0.9587177,pneumonia,0.5051452,0.543429,0.5964445,0.51066995,0.058254845,0.50024587,0.5352893,0.56778,0.0023741075,0.5446546,0.5045563,0.5224749,0.5783039,0.016751664,0.1671385,0.50938463,0.9587177,0.5744201
0074.png,0.9291074,pneumonia,0.5277579,0.54169035,0.59483093,0.5297199,0.10327011,0.50079894,0.513432,0.5446328,0.00573169,0.5282179,0.5282742,0.51282924,0.52704453,0.11893295,0.16294666,0.51635295,0.9291074,0.5432727
0075.png,0.93120384,pneumonia,0.5132509,0.51436734,0.5277978,0.5137316,0.007209009,0.37191013,0.5175441,0.52087486,0.00029284888,0.5619482,0.46497643,0.5084373,0.5937722,0.4410009,0.17740797,0.50737804,0.93120384,0.56786
0076.png,0.87302095,pneumonia,0.31559092,0.5033424,0.52145815,0.45189956,0.025776876,0.3571984,0.51305175,0.57463217,0.00083157583,0.51339245,0.7169049,0.5032196,0.5311338,0.073340066,0.088630125,0.3192535,0.87302095,0.6093648
0077.png,0.9665592,pneumonia,0.5039036,0.50990164,0.5311597,0.5134511,0.0041742297,0.173828,0.512094,0.51116645,4.4195887e-05,0.5162987,0.39070562,0.5277249,0.5920676,0.12637177,0.05814063,0.5157649,0.9665592,0.51218975
0078.png,0.9280235,pneumonia,0.5182842,0.5293604,0.524114,0.5017557,0.015025031,0.50031924,0.53079605,0.61375034,0.0005053694,0.536635,0.57612,0.54944104,0.62115216,0.091564946,0.054216616,0.5157772,0.9280235,0.53618246
0079.png,0.89621335,pneumonia,0.32893088,0.51605886,0.5470359,0.50042915,0.008169419,0.24589807,0.52845013,0.5165827,0.00076544593,0.5520251,0.38134807,0.5043101,0.5158084,0.04605244,0.02787528,0.5139327,0.89621335,0.55983645
0080.png,0.9137755,pneumonia,0.5227256,0.5700829,0.53711677,0.51817834,0.087637454,0.5013257,0.51870775,0.7460561,0.02350308,0.5566932,0.5143503,0.511328,0.55183476,0.014987778,0.18680051,0.5040206,0.9137755,0.65427697
0081.png,0.94670886,pneumonia,0.51204365,0.5206382,0.57628334,0.5060195,0.020899048,0.33358166,0.51611596,0.57985383,0.0010960038,0.55110645,0.52452993,0.5073992,0.5377285,0.17061277,0.059395336,0.5112179,0.94670886,0.60731554
0082.png,0.92220366,pneumonia,0.53454566,0.5611647,0.5839609,0.5172365,0.10828305,0.35536957,0.50743335,0.6523558,0.021983933,0.52605635,0.61103004,0.50784063,0.54929316,0.06222578,0.09021889,0.5000874,0.92220366,0.5790273
0083.png,0.7952682,pneumonia,0.26119575,0.51633215,0.57707286,0.5166869,0.50048864,0.5020994,0.5226283,0.43532872,0.05623855,0.5256498,0.54365015,0.5078237,0.51906407,0.059526283,0.28201196,0.50580823,0.7952682,0.58816266
0084.png,0.9372816,pneumonia,0.30695412,0.5786459,0.59842205,0.5062344,0.19293538,0.5008602,0.51952547,0.55662084,0.23855771,0.5161224,0.5748558,0.5146811,0.53026664,0.008910888,0.06169056,0.314678,0.9372816,0.63463616
0085.png,0.94104004,pneumonia,0.51054573,0.5283443,0.56475824,0.5043477,0.047177974,0.5017545,0.53480476,0.5585932,0.002142453,0.549561,0.53226364,0.51325387,0.5532497,0.041903824,0.13924746,0.50903606,0.94104004,0.6362264
0086.png,0.94656736,pneumonia,0.44387054,0.51084805,0.5706632,0.502939,0.018532794,0.50020885,0.5282795,0.5197532,0.0003094414,0.54831856,0.5054796,0.5116855,0.57476395,0.11676699,0.07930578,0.51607156,0.94656736,0.5688707
0087.png,0.9334503,pneumonia,0.29393,0.51566076,0.55930823,0.5028297,0.012194577,0.5004358,0.5332751,0.50596786,0.0005609777,0.5457971,0.16078633,0.5141882,0.53180856,0.03920708,0.08037079,0.51650894,0.9334503,0.53794897
0088.png,0.93386257,pneumonia,0.28455266,0.4728927,0.5439541,0.5007761,0.0057517686,0.4139194,0.5168536,0.32966456,8.591399e-05,0.5239556,0.21005172,0.51183754,0.5430449,0.022681564,0.0395173,0.5219604,0.93386257,0.5341182
0089.png,0.93995094,pneumonia,0.35907167,0.51807654,0.5492226,0.5163783,0.009896494,0.26950386,0.5035528,0.36459368,0.0002743644,0.5239278,0.39681417,0.50568426,0.59476244,0.08396578,0.1658993,0.50064385,0.93995094,0.5741397
0090.png,0.92434925,pneumonia,0.50717735,0.5598615,0.58091295,0.5110441,0.079347275,0.50016373,0.54113996,0.61706483,0.006139104,0.55557424,0.53797054,0.543002,0.57861066,0.06871352,0.23094358,0.51578164,0.92434925,0.61446786
0091.png,0.7962726,pneumonia,0.26655045,0.533185,0.5516602,0.53389525,0.06381374,0.31814012,0.5095203,0.5576972,0.037899986,0.53962785,0.058338005,0.50127685,0.5082855,0.0012517071,0.13736531,0.3148883,0.7962726,0.5140507
0092.png,0.8526555,pneumonia,0.34469056,0.42224276,0.52725565,0.36302784,0.011359134,0.5000133,0.53983104,0.5106714,0.00063783827,0.5448171,0.55905795,0.5090723,0.53447515,0.26643154,0.0213349,0.5038987,0.8526555,0.5257958
0093.png,0.9108541,pneumonia,0.52182424,0.5324224,0.5342556,0.5178429,0.025582934,0.5004449,0.52971196,0.5368074,0.0018174176,0.5577431,0.50305736,0.5124556,0.5749363,0.06338871,0.34974498,0.5113499,0.9108541,0.62170815
0094.png,0.9209916,pneumonia,0.51239383,0.5301205,0.5694884,0.504342,0.017774481,0.2370434,0.52649426,0.6184741,0.0029325804,0.5890335,0.5096737,0.5089805,0.5807492,0.5099753,0.022559658,0.51919127,0.9209916,0.5505768
0095.png,0.94578886,pneumonia,0.5759752,0.59353745,0.5554338,0.5100431,0.12093338,0.5021156,0.5176356,0.638249,0.0026525417,0.5171715,0.5710473,0.54901594,0.6075252,0.12840065,0.22970393,0.57959485,0.94578886,0.5638912
0096.png,0.81216663,pneumonia,0.54651594,0.5349558,0.39636514,0.5121778,0.021220632,0.50030863,0.54805624,0.67773414,0.21846722,0.5389372,0.07996286,0.523082,0.6862619,0.009368715,0.0011378467,0.51131046,0.81216663,0.48388296
0097.png,0.9444213,pneumonia,0.50534266,0.5835023,0.507356,0.50683177,0.005124826,0.39755264,0.52101976,0.5579295,0.001454234,0.55383396,0.1558023,0.517717,0.6199521,0.004313278,0.046371028,0.5143853,0.9444213,0.6038244
0098.png,0.8861179,pneumonia,0.14594121,0.37753364,0.45106596,0.50055206,0.0017953116,0.5015432,0.51163113,0.28490108,0.00010644803,0.503647,0.05593175,0.5423608,0.5659452,0.015950698,0.18300986,0.5123304,0.8861179,0.5211439
0099.png,0.89363366,pneumonia,0.51476765,0.53583515,0.5663383,0.51513034,0.12417255,0.5008645,0.52425236,0.6061217,0.0059552523,0.5261872,0.65684223,0.5282403,0.5414023,0.018302346,0.34238347,0.50155556,0.89363366,0.6063756
