filename,pneumonia_score,predicted_label,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia,Lung Lesion,Fracture,Lung Opacity,Enlarged Cardiomediastinum
0023.png,0.7730447,pneumonia,0.5476259,0.53702295,0.36297214,0.5049128,0.08926057,0.5045911,0.52826,0.6450484,0.5056921,0.5169868,0.14283709,0.5181033,0.6092142,0.010121393,0.0017408939,0.50039995,0.7730447,0.50489354
0024.png,0.84607995,pneumonia,0.5452241,0.5498798,0.38594985,0.5148243,0.08427494,0.50591785,0.5206286,0.5925683,0.47303,0.5340104,0.10100679,0.51747143,0.6518471,0.021965245,0.0029638777,0.5020025,0.84607995,0.5264532
0025.png,0.8378478,pneumonia,0.54259694,0.55078334,0.5106505,0.5069274,0.032146677,0.50136447,0.5789983,0.60785425,0.17157382,0.550148,0.11463328,0.52460164,0.64248776,0.027662124,0.00025695973,0.50393903,0.8378478,0.47342578
0026.png,0.80099154,pneumonia,0.5229435,0.55074245,0.3011362,0.5045526,0.006697498,0.50167036,0.5414814,0.5570073,0.026826516,0.5627966,0.038879853,0.51443243,0.6327091,0.0043362775,0.00022806445,0.5035455,0.80099154,0.37690535
0027.png,0.7841666,pneumonia,0.53742087,0.5403453,0.3261442,0.5009917,0.05391162,0.50258636,0.5227407,0.5801909,0.5177704,0.5065813,0.23044778,0.50995386,0.5600668,0.046584606,0.00038058858,0.43757206,0.7841666,0.5000298
0028.png,0.67766595,pneumonia,0.5759775,0.5363611,0.43435428,0.50204074,0.10627498,0.5024967,0.5707277,0.61922175,0.50329924,0.52983403,0.34316775,0.52005756,0.59613585,0.08762594,0.0012150176,0.5087514,0.67766595,0.35290962
0029.png,0.9669292,pneumonia,0.5011927,0.5924133,0.5250761,0.51120675,0.13890545,0.5107027,0.5270733,0.5286889,0.6352086,0.51884186,0.047080167,0.54719293,0.7081915,0.0005115513,0.0022614317,0.18846516,0.9669292,0.5542084
0030.png,0.7156653,pneumonia,0.576307,0.54616326,0.46857154,0.50083554,0.40953556,0.50061256,0.56039506,0.7187654,0.6380572,0.50685906,0.4065315,0.52380586,0.59653413,0.032996498,0.0028124577,0.5081315,0.7156653,0.40798652
0031.png,0.63997036,pneumonia,0.5828787,0.5419853,0.4182541,0.503642,0.0874721,0.5019636,0.5627413,0.626822,0.5121665,0.5385366,0.26706564,0.5222715,0.6147489,0.14985888,0.0006381707,0.5083782,0.63997036,0.32929394
0032.png,0.8277116,pneumonia,0.48614317,0.55041873,0.4135007,0.5059607,0.0069242083,0.5007409,0.5593784,0.5580969,0.020321375,0.5670173,0.03803916,0.5178066,0.61256266,0.003580221,0.00029124442,0.4013118,0.8277116,0.30983734
0033.png,0.76794577,pneumonia,0.5581392,0.6144106,0.44419923,0.26096508,0.36780125,0.5052625,0.5022301,0.59305936,0.51160955,0.26922894,0.50720716,0.5242559,0.5822151,0.0020925966,0.040803198,0.4645876,0.76794577,0.5708884
0034.png,0.86134195,pneumonia,0.51120794,0.5729439,0.5221502,0.5048393,0.015343147,0.5005748,0.5793915,0.58329606,0.04477038,0.5788317,0.09837937,0.52697635,0.64229065,0.0078082704,0.0005779142,0.47924855,0.86134195,0.504814
0035.png,0.8899674,pneumonia,0.5215851,0.53902406,0.44928423,0.5078333,0.05789261,0.5076102,0.520657,0.56261414,0.58150107,0.5152352,0.123154834,0.5206634,0.62810874,0.009999612,0.00091217464,0.30847254,0.8899674,0.5321536
0036.png,0.7985186,pneumonia,0.5566367,0.55963707,0.41588238,0.5045914,0.030379793,0.5018134,0.5680763,0.6387324,0.106512144,0.5584319,0.10116953,0.5252236,0.6289624,0.020973466,0.0005889219,0.50685513,0.7985186,0.39352393
0037.png,0.8437567,pneumonia,0.52187836,0.5273329,0.51278675,0.50241435,0.099761754,0.5032033,0.572023,0.5974936,0.6224029,0.52541363,0.14904243,0.52526903,0.61478317,0.012564228,0.00044634487,0.33350256,0.8437567,0.43352532
0038.png,0.7408043,pneumonia,0.6077941,0.598043,0.5126939,0.50291395,0.4178532,0.5059713,0.52915424,0.6455196,0.48224258,0.51855767,0.5090673,0.5351346,0.61933017,0.024555666,0.044318378,0.5172765,0.7408043,0.54045826
0039.png,0.8094889,pneumonia,0.5285872,0.5516547,0.29325014,0.5049236,0.013611428,0.5038557,0.5322018,0.58700436,0.05370596,0.5512288,0.07992335,0.51813585,0.6166856,0.021069964,0.0002493966,0.50268906,0.8094889,0.4277667
0040.png,0.82382214,pneumonia,0.5173243,0.5196888,0.29417518,0.50783825,0.11065271,0.51104903,0.5146098,0.57961047,0.62434226,0.50883925,0.18875036,0.51623327,0.5906187,0.011935788,0.0014067197,0.32046965,0.82382214,0.53044486
0041.png,0.7430642,pneumonia,0.69619656,0.6511349,0.5097903,0.5053787,0.5733129,0.50501144,0.53176945,0.83847046,0.58506954,0.5104892,0.62551177,0.5265664,0.5916894,0.10662452,0.42551252,0.5333747,0.7430642,0.5625529
0042.png,0.82693785,pneumonia,0.5238135,0.5218742,0.5083906,0.50480574,0.1296554,0.50878227,0.51493776,0.55734384,0.6913929,0.5086249,0.12621705,0.5239122,0.5700358,0.01972718,0.0015827572,0.46973288,0.82693785,0.5009807
0043.png,0.8544266,pneumonia,0.5195039,0.5350336,0.34120938,0.50003743,0.123307504,0.50435996,0.5088668,0.56167805,0.6189734,0.3664601,0.13606319,0.5120981,0.5559045,0.0044915713,0.00075353973,0.22886941,0.8544266,0.51271236
0044.png,0.71657777,pneumonia,0.5523999,0.53627264,0.32217753,0.5018971,0.024081727,0.5022519,0.54319954,0.5699158,0.13383359,0.5422634,0.14472009,0.51940644,0.629859,0.050605476,0.00030383316,0.5021109,0.71657777,0.42002508
0045.png,0.8367539,pneumonia,0.537426,0.5423865,0.5036655,0.50740767,0.052792694,0.5040294,0.52461624,0.6404668,0.5320141,0.52157307,0.17563668,0.5137043,0.59442794,0.018942978,0.00059251924,0.45350534,0.8367539,0.51593983
0046.png,0.7235229,pneumonia,0.5345429,0.5188085,0.24510688,0.50083184,0.04205041,0.50234556,0.5149502,0.55983615,0.3260412,0.5064745,0.21315761,0.50681496,0.5776577,0.04789485,0.00033489979,0.3294369,0.7235229,0.4327948
0047.png,0.8592149,pneumonia,0.5240668,0.5403639,0.21008557,0.5159919,0.0208597,0.50389004,0.5049404,0.53785145,0.1316591,0.51516426,0.05954652,0.51214826,0.6345755,0.013131988,0.00072061474,0.45627785,0.8592149,0.5282963
0048.png,0.7162305,pneumonia,0.5876734,0.5652106,0.5033008,0.5019555,0.28368077,0.5022953,0.542133,0.6278602,0.5351249,0.52070737,0.5007323,0.52307284,0.61105186,0.044493765,0.006369976,0.46380115,0.7162305,0.5212226
0049.png,0.91414386,pneumonia,0.5347913,0.58532864,0.51114345,0.5091696,0.063540965,0.50409067,0.55531734,0.6181307,0.3583045,0.57022667,0.074114956,0.5319422,0.65706396,0.0053154393,0.0012495735,0.50086725,0.91414386,0.5270658
0050.png,0.8049201,pneumonia,0.5465869,0.538651,0.43217787,0.50659215,0.08880847,0.5027021,0.5434954,0.69570184,0.5840076,0.5209254,0.14386088,0.5240967,0.64514244,0.012673941,0.000494913,0.5030377,0.8049201,0.38792568
0051.png,0.67413116,pneumonia,0.60985374,0.5559872,0.48339945,0.50736487,0.50008357,0.50631213,0.53185725,0.6671243,0.52075636,0.5185829,0.5215525,0.5161548,0.5885911,0.18470547,0.015483278,0.51309395,0.67413116,0.5196982
0052.png,0.79571277,pneumonia,0.55814576,0.6430392,0.56085384,0.5014653,0.50464934,0.5046284,0.5473354,0.6621779,0.53658783,0.5180577,0.500245,0.55148727,0.5998076,0.0064666066,0.05456833,0.50605553,0.79571277,0.53402245
0053.png,0.7711811,pneumonia,0.52219653,0.5245763,0.29524136,0.50488496,0.0064203744,0.500605,0.52558756,0.5525284,0.030748576,0.54441285,0.22961338,0.5107745,0.59825253,0.1173494,0.00020202868,0.50115377,0.7711811,0.50890267
0054.png,0.91746163,pneumonia,0.5302323,0.57489216,0.51388323,0.5087773,0.047993045,0.50191295,0.5461004,0.61761284,0.2960643,0.53403366,0.18872337,0.5269854,0.6667552,0.005530544,0.0010756234,0.3388386,0.91746163,0.5277484
0055.png,0.6289382,pneumonia,0.5742459,0.53658396,0.23001127,0.5007343,0.11350586,0.50147593,0.5289251,0.6333728,0.50934494,0.508006,0.3815509,0.50824606,0.5698286,0.057535887,0.00092557806,0.48791087,0.6289382,0.40305194
0056.png,0.79805744,pneumonia,0.53263664,0.5354427,0.3666285,0.50605315,0.079360545,0.50877684,0.53389955,0.5622381,0.12606302,0.5478481,0.5263398,0.5211083,0.61907005,0.06708506,0.002874654,0.5013871,0.79805744,0.5501543
0057.png,0.7094798,pneumonia,0.70887434,0.6623342,0.5045165,0.50189495,0.5913097,0.50262046,0.52585053,0.8588184,0.60485613,0.50611067,0.62568736,0.51798713,0.561111,0.081401005,0.43470013,0.53264415,0.7094798,0.54892683
0058.png,0.8322806,pneumonia,0.16864187,0.51486206,0.368175,0.3950295,0.0039972174,0.5007216,0.5309602,0.13458507,0.030765105,0.510877,0.031198498,0.525548,0.57379484,0.004055169,0.00012916465,0.21884052,0.8322806,0.23795995
0059.png,0.9461961,pneumonia,0.38203338,0.5732982,0.5258062,0.5008935,0.019491207,0.50078666,0.5725522,0.5166918,0.11385393,0.5289989,0.10787382,0.53834486,0.64633954,0.00078496593,0.0002788709,0.18272972,0.9461961,0.50844836
0060.png,0.90229255,pneumonia,0.5229534,0.53624463,0.5338778,0.50300336,0.35641178,0.52017725,0.5023556,0.5191777,0.8191922,0.4804743,0.111329086,0.52309155,0.5414398,0.007131017,0.0047448426,0.30303922,0.90229255,0.5175421
0061.png,0.8067106,pneumonia,0.5182169,0.52875626,0.521539,0.49768224,0.07795481,0.5027907,0.5531851,0.5498029,0.51522565,0.52010894,0.3962474,0.52277774,0.56715167,0.04462144,0.00054276234,0.36949462,0.8067106,0.5013852
0062.png,0.83690894,pneumonia,0.5274607,0.5373043,0.5005462,0.502547,0.08548386,0.50418925,0.5239999,0.56893003,0.5582231,0.51582265,0.08595634,0.5188692,0.59483445,0.010151654,0.00080127467,0.3618945,0.83690894,0.5049662
0063.png,0.7391461,pneumonia,0.5501059,0.5492387,0.5089698,0.505216,0.21399026,0.5040909,0.5643383,0.6230236,0.601951,0.5340799,0.32224587,0.5281628,0.6137183,0.06126308,0.0018130732,0.50485057,0.7391461,0.5011074
0064.png,0.8248241,pneumonia,0.5492575,0.6032665,0.4163635,0.50440717,0.16439433,0.5061832,0.5342276,0.56178284,0.50238407,0.5207726,0.21783221,0.54212725,0.6658865,0.0026675486,0.009007093,0.50324607,0.8248241,0.54436624
0065.png,0.7579402,pneumonia,0.5488076,0.5410224,0.39843243,0.5040218,0.026393833,0.5016602,0.5423708,0.5835271,0.42978397,0.5483928,0.08947774,0.5184499,0.60788864,0.022398025,0.00018517103,0.50356185,0.7579402,0.3257879
0066.png,0.8455224,pneumonia,0.8173725,0.78405243,0.5399655,0.5078956,0.77230954,0.50506675,0.5114907,0.93080807,0.602614,0.5034559,0.7483119,0.5282737,0.59171855,0.06824222,0.6493467,0.5758047,0.8455224,0.6451354
0067.png,0.9353775,pneumonia,0.11511752,0.5721897,0.51528335,0.40616518,0.003181073,0.50020313,0.5457369,0.38526163,0.02671568,0.5438719,0.05509919,0.5122881,0.53112483,0.00035025092,0.00022551886,0.113060705,0.9353775,0.51029336
0068.png,0.82997,pneumonia,0.5290935,0.5274881,0.50514495,0.5074086,0.05666021,0.50695455,0.52156246,0.54606384,0.566375,0.51643944,0.07562325,0.5135255,0.5747634,0.0331358,0.0010162625,0.4901609,0.82997,0.5064187
0069.png,0.8181111,pneumonia,0.39607158,0.5439248,0.34191662,0.50184065,0.0037704334,0.500399,0.53020895,0.46209946,0.016935816,0.56099474,0.06285753,0.5207745,0.6055965,0.008043371,0.00036084474,0.35735157,0.8181111,0.50781965
0070.png,0.86824733,pneumonia,0.5194921,0.5358037,0.5026374,0.50287235,0.1292587,0.505669,0.5177387,0.6151931,0.68565136,0.5037885,0.11393934,0.51707274,0.5689535,0.008963076,0.0014155275,0.2968933,0.86824733,0.506071
0071.png,0.74610955,pneumonia,0.5178021,0.516873,0.26425806,0.4851502,0.011532736,0.501598,0.52935725,0.5164575,0.028191067,0.53037846,0.45197678,0.514778,0.58459854,0.065552056,0.0003347692,0.41987467,0.74610955,0.50690055
0072.png,0.8770771,pneumonia,0.5269731,0.5457333,0.51482236,0.50571275,0.08435327,0.5041293,0.5594317,0.6431926,0.5782933,0.53971696,0.099032395,0.5244254,0.63408005,0.0038057237,0.00028839818,0.30116972,0.8770771,0.4677489
0073.png,0.7656224,pneumonia,0.54324424,0.51465094,0.5087303,0.5085611,0.014813722,0.50172526,0.57855475,0.55702984,0.109381944,0.57068396,0.19328685,0.5257474,0.65092033,0.21841903,0.0002569164,0.5096551,0.7656224,0.26953778
0074.png,0.88623667,pneumonia,0.5188953,0.53790295,0.5046772,0.50343806,0.029684043,0.5016192,0.511084,0.5088731,0.5571722,0.5057764,0.07917725,0.5145544,0.6100317,0.025506988,0.0003500999,0.24628013,0.88623667,0.50378186
0075.png,0.76542926,pneumonia,0.56919456,0.54685265,0.28363413,0.5097256,0.010983667,0.5016202,0.5519862,0.6346803,0.023508681,0.60192037,0.089137286,0.5181345,0.66060793,0.034415334,0.000736489,0.51218355,0.76542926,0.5106903
0076.png,0.780131,pneumonia,0.52814054,0.52652824,0.21853548,0.5001929,0.031582937,0.50266176,0.518623,0.5260842,0.19947666,0.5055232,0.23540777,0.5108698,0.58827,0.01123244,0.00046717902,0.33981457,0.780131,0.50471807
0077.png,0.76597875,pneumonia,0.5228052,0.54404444,0.50045955,0.5010822,0.019634433,0.5011053,0.56950593,0.5341608,0.48564398,0.5296087,0.09223951,0.52842486,0.60448575,0.017225001,8.0119375e-05,0.5028379,0.76597875,0.22376288
0078.png,0.86298376,pneumonia,0.56327534,0.60247916,0.5336641,0.50237536,0.51135975,0.5065793,0.5400124,0.7097098,0.66016895,0.5088012,0.50183606,0.5348575,0.5878823,0.006186914,0.019599117,0.5027146,0.86298376,0.53004503
0079.png,0.7224569,pneumonia,0.5757078,0.53693193,0.2240103,0.5075426,0.03572247,0.5029626,0.53238934,0.6601652,0.11388973,0.53379965,0.13518853,0.51550883,0.63474804,0.037300643,0.0008851089,0.50661075,0.7224569,0.50469327
0080.png,0.85880876,pneumonia,0.52595234,0.5516126,0.50536263,0.5079807,0.12338978,0.50732636,0.5199798,0.6767149,0.64462936,0.5130212,0.12125601,0.51577145,0.59441936,0.006582466,0.0011017458,0.33743036,0.85880876,0.5164453
0081.png,0.8757325,pneumonia,0.5353037,0.55001473,0.29500112,0.51015604,0.031856533,0.5035247,0.5255697,0.624308,0.2563715,0.52545524,0.059192743,0.5267548,0.69620633,0.0045186365,0.0005391801,0.45941424,0.8757325,0.5165832
0082.png,0.9224192,pneumonia,0.51490974,0.5572194,0.5059359,0.50644696,0.09654837,0.5067527,0.5370923,0.59651273,0.6598382,0.51953673,0.0887329,0.5362342,0.6490291,0.0015958756,0.0008318588,0.26988906,0.9224192,0.5239116
0083.png,0.9267315,pneumonia,0.53615856,0.580294,0.4499733,0.5144141,0.18579762,0.5111506,0.51988053,0.5799917,0.5499956,0.52483165,0.24137859,0.53753257,0.6961002,0.001456282,0.006598413,0.3450401,0.9267315,0.63791263
0084.png,0.7188513,pneumonia,0.5268032,0.52609944,0.36527532,0.5007377,0.07113704,0.50314856,0.51850986,0.53752965,0.53664553,0.50595987,0.2559897,0.50767356,0.55838746,0.12652797,0.0006555407,0.34034613,0.7188513,0.45878264
0085.png,0.82193947,pneumonia,0.54514563,0.5465786,0.50863296,0.50152403,0.025879184,0.50270367,0.5544106,0.60769343,0.027962118,0.5398605,0.20676874,0.53480977,0.6450945,0.052922204,0.0015036964,0.5087114,0.82193947,0.5062939
0086.png,0.80894727,pneumonia,0.54276824,0.54197156,0.4118563,0.5099938,0.018447855,0.5041307,0.5885228,0.62360716,0.056533884,0.57740515,0.06150153,0.52769285,0.689426,0.016600478,0.00044240133,0.508623,0.80894727,0.43962464
0087.png,0.7597234,pneumonia,0.58406115,0.5700811,0.4759397,0.50640225,0.11192594,0.5078633,0.5570605,0.6777948,0.08542082,0.551785,0.28044838,0.53284943,0.6450273,0.02285723,0.016874762,0.5190736,0.7597234,0.52343476
0088.png,0.69899255,pneumonia,0.5465214,0.52311146,0.26008773,0.5027858,0.015445842,0.5029595,0.5544442,0.57750463,0.031433184,0.53223586,0.08544803,0.51691246,0.5989328,0.03807555,0.00039858988,0.5090882,0.69899255,0.24353199
0089.png,0.9091372,pneumonia,0.55068624,0.6122291,0.42567453,0.51778024,0.06411351,0.50299335,0.5594981,0.6622201,0.19100533,0.571666,0.0942892,0.5337441,0.746861,0.0033391693,0.002825471,0.502663,0.9091372,0.5515053
0090.png,0.9132542,pneumonia,0.5077507,0.5627574,0.51125467,0.50248426,0.093123876,0.502869,0.5257825,0.61131537,0.59823847,0.51259214,0.13253833,0.52243876,0.6054848,0.0014231864,0.00062676944,0.19062965,0.9132542,0.52390015
0091.png,0.8257325,pneumonia,0.41888055,0.5368346,0.2107149,0.5023502,0.026181318,0.50502545,0.50773513,0.3070799,0.1380624,0.50765187,0.024925528,0.5128549,0.59761065,0.0013112134,0.00048471522,0.27956748,0.8257325,0.4949989
0092.png,0.7480576,pneumonia,0.56360185,0.5621445,0.36912525,0.5029172,0.08680671,0.50320834,0.5367098,0.6279633,0.41204774,0.5205051,0.18933882,0.5195669,0.6291542,0.015589398,0.0011463611,0.5018206,0.7480576,0.50307965
0093.png,0.8263309,pneumonia,0.55668867,0.5545958,0.30127028,0.5016327,0.007234421,0.50150776,0.5400444,0.6523006,0.0019535304,0.5754498,0.30168656,0.5222976,0.6405185,0.027999321,0.0052991537,0.5068771,0.8263309,0.5300547
0094.png,0.831563,pneumonia,0.5371108,0.5353244,0.44590995,0.50686264,0.06834711,0.5059469,0.54173386,0.61511177,0.53957504,0.5205437,0.07874124,0.5201732,0.61809754,0.011965123,0.00038371395,0.4646715,0.831563,0.46582398
0095.png,0.8145249,pneumonia,0.65327716,0.65828127,0.5379296,0.22378443,0.594652,0.5031515,0.20669633,0.7870329,0.56211865,0.19389738,0.65393305,0.5214546,0.5499475,0.03523942,0.56486315,0.5462949,0.8145249,0.56793785
0096.png,0.7048045,pneumonia,0.661029,0.605927,0.51407695,0.50543904,0.51996624,0.5015041,0.56294376,0.86788,0.60580456,0.5272,0.5403682,0.52774835,0.6051449,0.07664993,0.060450427,0.53848803,0.7048045,0.5173547
0097.png,0.70234895,pneumonia,0.61030614,0.6040329,0.44425893,0.5070814,0.3333048,0.50272465,0.5399526,0.69902074,0.51634526,0.53631806,0.5009291,0.5261308,0.67394674,0.02420914,0.014756118,0.5111915,0.70234895,0.5258795
0098.png,0.6723714,pneumonia,0.51279354,0.5405154,0.35285804,0.31918713,0.019462973,0.50615585,0.52980137,0.50929177,0.02687865,0.517923,0.11999624,0.5152608,0.6037339,0.013869729,0.00544167,0.4951128,0.6723714,0.37745032
0099.png,0.9081394,pneumonia,0.5466182,0.6000924,0.50291014,0.5205927,0.08887845,0.5051074,0.5707243,0.71502787,0.4900443,0.57776225,0.105495065,0.5456729,0.7268021,0.0015674533,0.0019100099,0.50026095,0.9081394,0.5397697
