filename,pneumonia_score,predicted_label,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia,Lung Lesion,Fracture,Lung Opacity,Enlarged Cardiomediastinum
0012.png,0.9232515,pneumonia,0.579793,0.53701067,0.5010028,0.55903256,0.013807295,0.06994506,0.2536556,0.5258025,0.0011295866,0.13088869,0.5445905,0.5145241,0.54772025,0.011594644,0.18000965,0.5172788,0.9232515,0.5035893
0013.png,0.7355701,pneumonia,0.31547827,0.13630766,0.22967231,0.6115406,2.5291347e-05,0.0001524224,0.0002868771,0.0078991465,0.0005395213,0.0003449935,0.19277015,0.15417197,0.50771934,0.003015601,0.008927611,0.10318703,0.7355701,0.03811574
0014.png,0.61812747,pneumonia,0.06381784,0.19559222,0.35864452,0.5392797,2.5280448e-05,0.028771427,0.016298167,0.101693444,4.287067e-05,0.014850177,0.02659047,0.13718584,0.5377326,0.008608881,0.005106119,0.061392087,0.61812747,0.14153498
0015.png,0.9037951,pneumonia,0.41255784,0.42191723,0.4710329,0.6948894,0.00028673877,0.004413343,0.017458579,0.16631883,0.00021685944,0.019960064,0.20362532,0.23873673,0.52782595,0.0024439965,0.033406097,0.06026056,0.9037951,0.30793917
0016.png,0.88269424,pneumonia,0.06537114,0.5321006,0.5203999,0.5124078,0.0008481227,0.085205525,0.50063413,0.3859488,0.004154156,0.3982602,0.03483474,0.13688776,0.32134068,0.0018345981,0.0013657189,0.06781933,0.88269424,0.2949735
0017.png,0.8643781,pneumonia,0.079323225,0.2826682,0.4168008,0.5113115,8.5608335e-05,0.0087257335,0.13513233,0.04438434,0.00014388793,0.098458,0.09317951,0.17548038,0.512576,0.030021664,0.008605557,0.11733357,0.8643781,0.30600968
0018.png,0.7220952,pneumonia,0.069702946,0.27393344,0.5028876,0.50618,7.231473e-05,0.0035105536,0.10248228,0.087488785,0.00013343805,0.11559454,0.0683113,0.18267831,0.52490246,0.004252642,0.00088185107,0.13125113,0.7220952,0.18266864
0019.png,0.619411,pneumonia,0.019696396,0.06823862,0.39253724,0.19817208,1.464415e-05,0.03695002,0.50234437,0.03989476,4.3040058e-05,0.2730666,0.040918514,0.14740223,0.5063635,0.06281634,0.0014856054,0.12975049,0.619411,0.50077295
0020.png,0.82836306,pneumonia,0.47214636,0.33610687,0.44736636,0.521782,0.00072075025,0.016597029,0.0874131,0.1455391,0.0006954382,0.19710104,0.41735607,0.27859887,0.50844955,0.4519643,0.020100435,0.22838153,0.82836306,0.3966548
0021.png,0.8897667,pneumonia,0.39398515,0.5009886,0.5298698,0.57109547,0.00029017628,0.00283648,0.026648903,0.11484326,0.0006709057,0.061980367,0.12196896,0.101560615,0.5006268,0.063057035,0.0039378046,0.07814766,0.8897667,0.13880816
0022.png,0.8644017,pneumonia,0.07381815,0.35591167,0.5122744,0.50642085,0.00047196122,0.044580437,0.19854757,0.108653046,6.642005e-05,0.35577023,0.06599394,0.3099571,0.47314927,0.028000252,0.0029489142,0.26689684,0.8644017,0.22719093
0023.png,0.9082882,pneumonia,0.3750424,0.2954324,0.5124722,0.60185695,7.946489e-05,0.0010733856,0.021279661,0.13676152,0.000103216706,0.04831637,0.10912727,0.18163367,0.5208691,0.0121083,0.013950486,0.0583496,0.9082882,0.21444261
0024.png,0.85431397,pneumonia,0.5186212,0.3042011,0.39905545,0.54598105,0.0008259894,0.19878432,0.12214973,0.50438553,0.00010466968,0.071930125,0.38468757,0.18889987,0.536167,0.013503443,0.011020433,0.5151818,0.85431397,0.3267868
0025.png,0.867445,pneumonia,0.49595597,0.28672996,0.45388082,0.62523234,8.914269e-05,0.001995534,0.009803697,0.1718333,6.108329e-05,0.038126476,0.19552107,0.17756812,0.5154898,0.025087168,0.0044985884,0.13887142,0.867445,0.09702315
0026.png,0.6340058,pneumonia,0.05237383,0.3882487,0.51254797,0.58914477,9.538499e-05,0.0039848196,0.003358522,0.048587356,0.0013011553,0.0066402615,0.015178581,0.063948646,0.25693172,0.0008515794,0.0019046467,0.08858439,0.6340058,0.068925574
0027.png,0.59856856,pneumonia,0.10775108,0.26863378,0.41779098,0.5102146,0.0026398138,0.12572885,0.5013482,0.52554893,0.0015247038,0.5075085,0.2491396,0.14076638,0.5014584,0.0821593,0.009890263,0.12583725,0.59856856,0.2716648
0028.png,0.7448443,pneumonia,0.6385548,0.5458418,0.55260015,0.5982562,0.41661936,0.50152683,0.50276697,0.5578598,0.15246084,0.5088738,0.53797704,0.5071963,0.5161302,0.5330413,0.24794023,0.5277494,0.7448443,0.5145142
0029.png,0.94772416,pneumonia,0.52590644,0.53412944,0.5167155,0.56354254,0.0040288116,0.004536782,0.025577363,0.28309196,0.00033409428,0.035738852,0.5191546,0.5037022,0.5551967,0.004637685,0.05936605,0.4971613,0.94772416,0.40173098
0030.png,0.8825809,pneumonia,0.52006984,0.50615156,0.5097319,0.5317917,0.0021213475,0.011930634,0.07506214,0.35252088,0.0003288135,0.3217379,0.4248645,0.4858823,0.5250801,0.336342,0.009359773,0.36517805,0.8825809,0.24498661
0031.png,0.9206247,pneumonia,0.32757482,0.31400347,0.5194277,0.51983744,0.0002500221,0.0032313033,0.037333533,0.057112847,9.781673e-05,0.07624519,0.10067608,0.25837287,0.50719965,0.06069514,0.0067159855,0.26833016,0.9206247,0.22651212
0032.png,0.835336,pneumonia,0.18632126,0.33901528,0.5029529,0.5231215,7.226661e-05,0.004126873,0.08611986,0.11475338,0.00014966448,0.12625542,0.09829348,0.12374603,0.5044193,0.0066803256,0.001613758,0.22505735,0.835336,0.21258521
0033.png,0.84691703,pneumonia,0.43130305,0.4973224,0.4540219,0.5360834,0.00068230927,0.061518367,0.04932377,0.2295923,0.0025114357,0.020332497,0.45385203,0.15234654,0.50532544,0.009793018,0.023548631,0.26026785,0.84691703,0.5049757
0034.png,0.79650927,pneumonia,0.11759678,0.16338053,0.4327933,0.5028194,0.00027279533,0.06475246,0.35031065,0.09558336,0.00025099676,0.26090455,0.21740451,0.2798502,0.5074476,0.2115021,0.0058359765,0.4111957,0.79650927,0.48494333
0035.png,0.7470651,pneumonia,0.5147996,0.37989295,0.5003368,0.52798015,0.005020985,0.17255655,0.26919875,0.3137748,0.0012242473,0.21485563,0.502874,0.50064003,0.55451614,0.52596825,0.05407487,0.2812887,0.7470651,0.5104594
0036.png,0.85730827,pneumonia,0.15295687,0.41563585,0.46425754,0.51016045,0.00032747095,0.011193474,0.0618398,0.16232748,5.7600348e-05,0.17613198,0.11825708,0.24466464,0.502655,0.015032226,0.002832759,0.15028095,0.85730827,0.12443081
0037.png,0.8593687,pneumonia,0.4485502,0.22174285,0.45667678,0.5943672,0.00016393072,0.00028236504,0.0026717943,0.044547852,0.00025200265,0.014384574,0.1825704,0.19671392,0.50889325,0.21895632,0.0047375415,0.14163451,0.8593687,0.095985085
0038.png,0.78749394,pneumonia,0.28206092,0.22836491,0.3529763,0.5173977,0.00014823893,0.007707279,0.05259315,0.103161894,0.00083279144,0.034323145,0.16036876,0.0874419,0.50192416,0.03371432,0.0064162356,0.24516197,0.78749394,0.22580191
0039.png,0.8948877,pneumonia,0.1007773,0.50198674,0.5049073,0.5067909,0.00014804551,0.03088808,0.39324602,0.25606856,8.219243e-05,0.50437295,0.08571034,0.175552,0.5090103,0.019652568,0.0023436758,0.15901178,0.8948877,0.377492
0040.png,0.87022495,pneumonia,0.13820197,0.4182132,0.516676,0.50531536,0.00012302598,0.006146012,0.25998873,0.08815534,0.00057155825,0.3399731,0.07599767,0.17850381,0.2533312,0.0811766,0.001462231,0.1868124,0.87022495,0.25972664
0041.png,0.93362105,pneumonia,0.34380957,0.3289181,0.39703035,0.5128441,0.0010846645,0.1603967,0.40579888,0.2471944,3.3436816e-05,0.17423826,0.50657254,0.50678515,0.5738431,0.081072725,0.061310604,0.5149558,0.93362105,0.52457243
0042.png,0.915043,pneumonia,0.22687753,0.3807954,0.46806628,0.5172836,6.446748e-05,0.001438685,0.012827496,0.046923384,6.0781465e-05,0.029945498,0.16405551,0.350266,0.50886154,0.046201944,0.006035259,0.16346158,0.915043,0.15176833
0043.png,0.8426597,pneumonia,0.329131,0.3149106,0.4809817,0.6747309,0.00024985668,0.0030415177,0.011385712,0.09634072,0.00013015834,0.024185061,0.19601065,0.2302328,0.5130101,0.005880676,0.0062582367,0.10250505,0.8426597,0.14761022
0044.png,0.8226114,pneumonia,0.2729147,0.5063453,0.51723707,0.50942844,0.0025257636,0.16154821,0.5036361,0.52159274,0.00017435403,0.51428074,0.29040116,0.3121552,0.5406308,0.019278461,0.015128515,0.35118133,0.8226114,0.51168406
0045.png,0.8551698,pneumonia,0.59973484,0.5011813,0.5028746,0.8474408,0.0028757358,0.0061820694,0.017925508,0.3500312,0.0008538079,0.03582792,0.53976655,0.41530442,0.53376126,0.022157494,0.021193199,0.17491655,0.8551698,0.16596851
0046.png,0.9023529,pneumonia,0.11701814,0.18633386,0.4989202,0.66701615,4.7637805e-05,0.0002815817,0.0007872983,0.03278271,1.6815844e-05,0.0057641244,0.03931828,0.28715518,0.50414467,0.001479634,0.003439963,0.047506735,0.9023529,0.077827826
0047.png,0.85870695,pneumonia,0.026057191,0.25165105,0.4503159,0.5102182,8.892061e-06,0.0042159543,0.037903514,0.06549224,1.1826163e-05,0.043176807,0.0055236877,0.09181063,0.5030532,0.00060817914,0.0013036815,0.08109464,0.85870695,0.1294573
0048.png,0.8590163,pneumonia,0.31920254,0.38576823,0.46054226,0.5989359,0.00010429445,0.0015846835,0.0029991902,0.039461616,0.0011421461,0.004395134,0.32014507,0.20240863,0.50967747,0.005296439,0.020610565,0.071734585,0.8590163,0.1727774
0049.png,0.94134337,pneumonia,0.019688355,0.0730287,0.14797866,0.5038004,5.005794e-06,0.00022744614,0.0006809474,0.00778978,1.3449853e-07,0.0021845424,0.019251572,0.512516,0.6444825,9.01558e-05,0.012715561,0.20385644,0.94134337,0.08537261
0050.png,0.867895,pneumonia,0.09941225,0.123784214,0.42442784,0.5367081,9.1630545e-06,0.0015433594,0.004540593,0.063903905,1.5634771e-06,0.012225423,0.04284928,0.109325625,0.5096823,0.0023532016,0.00035143155,0.094657965,0.867895,0.05698177
0051.png,0.66841954,pneumonia,0.38798946,0.5037688,0.5033767,0.50243425,0.0030892165,0.4735014,0.5094174,0.5128413,0.0051106396,0.50237143,0.5145699,0.35705099,0.5024694,0.06335896,0.0069796112,0.50190485,0.66841954,0.5226173
0052.png,0.72459793,pneumonia,0.3143769,0.42119545,0.3768672,0.7760527,6.003916e-05,0.0003553325,0.00047750346,0.033853088,0.0007288658,0.0009957345,0.297102,0.24035092,0.51413953,0.00026203677,0.0069308584,0.071360655,0.72459793,0.040953044
0053.png,0.70025766,pneumonia,0.055104364,0.36929744,0.37771443,0.47949687,0.00014429672,0.13977243,0.50317115,0.12959887,0.000100249956,0.51389873,0.027226685,0.1574676,0.452514,0.050297633,0.0015190832,0.179058,0.70025766,0.28241587
0054.png,0.88111126,pneumonia,0.096463464,0.51857775,0.51221603,0.50572544,0.001474333,0.1772376,0.34503034,0.3168337,0.0032191647,0.30290377,0.20869848,0.28355172,0.44561866,0.0010047388,0.012482371,0.13500378,0.88111126,0.52779615
0055.png,0.88832676,pneumonia,0.52357864,0.5039379,0.51208955,0.521031,0.0016240982,0.06533979,0.37267643,0.52454364,0.0004475758,0.5036187,0.38327128,0.28960627,0.53488773,0.5039259,0.021350872,0.32117465,0.88832676,0.5096958
0056.png,0.82113695,pneumonia,0.1320117,0.23096211,0.5026399,0.5635346,2.1070018e-05,0.0012977751,0.003849542,0.0606309,5.6719564e-05,0.004381983,0.044463888,0.09218256,0.5020165,0.0018999043,0.0015888961,0.07246515,0.82113695,0.07013711
0057.png,0.9004474,pneumonia,0.50504875,0.46967638,0.53819895,0.57603025,0.0018831341,0.033093248,0.120591894,0.50168663,0.0004444963,0.06357693,0.27795464,0.1431377,0.5282199,0.004493805,0.039575495,0.18144448,0.9004474,0.50544393
0058.png,0.84322864,pneumonia,0.1187729,0.21232031,0.45052308,0.50987554,0.00013277141,0.11115646,0.46345425,0.18625322,6.369616e-05,0.1356761,0.21204345,0.19451067,0.53189504,0.05032864,0.0144107975,0.16024879,0.84322864,0.52309644
0059.png,0.88346183,pneumonia,0.5032313,0.4705598,0.5045321,0.609891,0.00016403175,0.0013275273,0.009198545,0.1404152,0.000120461445,0.020617422,0.39359015,0.28388372,0.51167965,0.004701804,0.0044262838,0.12016656,0.88346183,0.14302282
0060.png,0.700878,pneumonia,0.16957043,0.43455124,0.38403067,0.5103499,0.00031769808,0.0628798,0.18935475,0.16738334,0.0025434112,0.09199732,0.1176871,0.09424278,0.41238263,0.004771863,0.012555005,0.13642484,0.700878,0.396209
0061.png,0.8602748,pneumonia,0.102912076,0.25494733,0.42905828,0.52359813,1.3628321e-05,0.000766734,0.002042857,0.02350532,3.7913687e-05,0.0018154825,0.10097891,0.12572584,0.5091209,0.00080593093,0.0038316052,0.07491814,0.8602748,0.07681054
0062.png,0.62398946,pneumonia,0.14431036,0.23489535,0.34073517,0.63223755,7.489325e-05,0.0070065525,0.006021879,0.12244452,0.0007220372,0.004842177,0.116809264,0.061575554,0.5089135,0.0014238324,0.0034449843,0.029793883,0.62398946,0.08128921
0063.png,0.9303213,pneumonia,0.55520976,0.5304232,0.4872566,0.672296,0.0050626136,0.021681875,0.04807561,0.32705596,0.0013363701,0.039830085,0.5503922,0.50567067,0.55301,0.003300923,0.19326273,0.38769838,0.9303213,0.5104017
0064.png,0.95055985,pneumonia,0.24580362,0.32700768,0.5105404,0.53159493,0.00039258934,0.0030519895,0.028282305,0.09410503,2.0702364e-05,0.084925905,0.120250255,0.35510424,0.53236514,0.02225928,0.010752244,0.3201644,0.95055985,0.29784623
0065.png,0.7100964,pneumonia,0.34287664,0.18908416,0.43186963,0.50017047,0.0010441197,0.3006404,0.5035659,0.35539418,0.0025946144,0.3647459,0.5309632,0.17837772,0.39273596,0.06153693,0.00933971,0.50805676,0.7100964,0.528999
0066.png,0.5479867,pneumonia,0.06610002,0.24925958,0.21262158,0.50032914,4.453386e-05,0.12512602,0.37587905,0.45936263,0.00056508783,0.36162367,0.04337912,0.0873767,0.17951131,0.0035430633,0.00017976557,0.19653855,0.5479867,0.17638761
0067.png,0.83274806,pneumonia,0.51770484,0.46222883,0.35773018,0.61094046,0.0007796045,0.062138427,0.025502797,0.29677686,0.0017351628,0.009743389,0.5066624,0.21648207,0.50962174,0.00073588593,0.08685755,0.39540696,0.83274806,0.40651205
0068.png,0.8952903,pneumonia,0.0845076,0.21906146,0.23351936,0.5526027,3.18436e-05,0.00058021623,0.0025027206,0.016897708,0.000120925404,0.0027069836,0.099025436,0.50277126,0.53370285,0.00039080257,0.073963806,0.025947949,0.8952903,0.258478
0069.png,0.8473235,pneumonia,0.14594023,0.28648567,0.45718384,0.5328952,4.0878345e-05,0.007367308,0.028073048,0.18737467,1.1550756e-05,0.049531307,0.060982585,0.15346707,0.5148984,0.004938135,0.001706242,0.1161216,0.8473235,0.08991427
0070.png,0.8297678,pneumonia,0.36845922,0.39625236,0.5146136,0.5944874,8.843076e-05,0.0009973543,0.0053501413,0.12068098,8.236946e-05,0.024626981,0.14076474,0.15625168,0.504476,0.017029228,0.0018584742,0.12547907,0.8297678,0.056977425
0071.png,0.9322123,pneumonia,0.51888627,0.5105378,0.5346427,0.6336543,0.0018460783,0.002013705,0.017859435,0.14825487,0.00016518816,0.09585678,0.24695167,0.34142414,0.5263536,0.021879718,0.008468931,0.3425371,0.9322123,0.1902955
0072.png,0.82407725,pneumonia,0.07015923,0.46177858,0.51236224,0.5189451,0.00019470234,0.016664302,0.095455386,0.09042772,0.00038591377,0.101924844,0.07307186,0.13352993,0.5067407,0.0039802073,0.013592369,0.098335706,0.82407725,0.42355502
0073.png,0.8327083,pneumonia,0.09454546,0.50226206,0.5082413,0.45422572,0.0010103126,0.2240317,0.5020822,0.27173996,0.00061378686,0.5080292,0.17408264,0.2333044,0.30924875,0.026568638,0.010654029,0.085324325,0.8327083,0.5314888
0074.png,0.8979326,pneumonia,0.66193193,0.56946176,0.3160588,0.6255736,0.04485748,0.50569236,0.10436306,0.61695063,0.05505559,0.020811038,0.67973113,0.50877297,0.52922535,0.0026275613,0.53237617,0.5683886,0.8979326,0.53698194
0075.png,0.8405818,pneumonia,0.19706047,0.27180898,0.39415923,0.52347606,0.00018272678,0.002314126,0.018909458,0.042018615,0.00018230216,0.013192803,0.12075376,0.15511455,0.50369585,0.008661965,0.0059376974,0.18022132,0.8405818,0.18929993
0076.png,0.7650981,pneumonia,0.5101403,0.5139512,0.52454305,0.8106072,0.0063593085,0.009228566,0.018003628,0.21257211,0.005294536,0.028450206,0.32659286,0.31968826,0.5164174,0.0076143392,0.031558763,0.06713421,0.7650981,0.1734404
0077.png,0.8953618,pneumonia,0.5630113,0.50670916,0.34616348,0.55973333,0.01104916,0.50169754,0.122593395,0.36851105,0.010794537,0.033906028,0.60622704,0.42354524,0.5088937,0.016734961,0.38399246,0.515847,0.8953618,0.5370604
0078.png,0.91494554,pneumonia,0.5215464,0.44857913,0.46419176,0.57969904,0.00027954206,0.0033816786,0.019966247,0.24920653,3.2882534e-05,0.13292213,0.26468375,0.27019963,0.50523907,0.09325489,0.0019467636,0.22295634,0.91494554,0.11805913
0079.png,0.6931921,pneumonia,0.24148704,0.51606613,0.2983595,0.51075447,0.00091076666,0.5012289,0.44855282,0.54244787,0.00071995944,0.24058908,0.31143203,0.360308,0.5264231,0.01304475,0.026508722,0.3399206,0.6931921,0.5064698
0080.png,0.7982011,pneumonia,0.33629116,0.5004102,0.5060004,0.53407824,0.0012635901,0.12664291,0.5001472,0.5262828,0.0012247213,0.31021047,0.20520206,0.16522029,0.5028349,0.039355375,0.016856764,0.1960925,0.7982011,0.40934962
0081.png,0.90811336,pneumonia,0.40986878,0.3206084,0.5038185,0.7715194,9.991313e-05,8.5269094e-05,0.0011851587,0.0450668,0.00015276978,0.008576938,0.14967608,0.29610685,0.52299106,0.011201575,0.012236009,0.024807218,0.90811336,0.13465486
0082.png,0.7520849,pneumonia,0.16009894,0.21379498,0.50347257,0.7516679,1.2048143e-05,0.00015376943,0.00068067724,0.034273148,0.00014913347,0.0021649248,0.037311427,0.11919771,0.50637853,0.0023451021,0.002120924,0.022869755,0.7520849,0.034283593
0083.png,0.88652104,pneumonia,0.19187376,0.48061237,0.5021233,0.52476585,0.0052838265,0.11272349,0.267392,0.34478134,0.00020705824,0.5021976,0.16287099,0.50050545,0.51064587,0.057022218,0.010312666,0.5036742,0.88652104,0.5046524
0084.png,0.83137465,pneumonia,0.53288245,0.44232824,0.38788912,0.7198883,0.00048400497,0.0014077862,0.008559685,0.1820921,0.00041277395,0.022913106,0.50478363,0.30332893,0.5147471,0.030138,0.00958357,0.14004235,0.83137465,0.103888
0085.png,0.68958867,pneumonia,0.3652499,0.39069805,0.44414905,0.50786966,0.0008473628,0.07849114,0.5068898,0.441234,0.0015420176,0.5084343,0.30581617,0.17410429,0.5091888,0.19837129,0.0049385666,0.2859543,0.68958867,0.5042928
0086.png,0.8939347,pneumonia,0.06884254,0.49352404,0.5172918,0.50064635,4.7191148e-05,0.016400302,0.23671454,0.100162685,5.4021035e-05,0.21231617,0.054065906,0.20414641,0.32997662,0.0070804297,0.0009971749,0.19181335,0.8939347,0.4420652
0087.png,0.930885,pneumonia,0.14414325,0.36377054,0.42977044,0.50965774,7.5724405e-05,0.11725515,0.32519615,0.50243473,2.87e-06,0.3711649,0.030260714,0.29173878,0.5490479,0.010215696,0.0069127814,0.2586739,0.930885,0.5027566
0088.png,0.92477864,pneumonia,0.5004518,0.5004109,0.50772804,0.64781916,0.00066786184,0.0045053554,0.029600961,0.14937001,0.00017561627,0.021199556,0.3441809,0.21272887,0.5289664,0.0022692839,0.01939671,0.17023316,0.92477864,0.24259463
0089.png,0.8306352,pneumonia,0.5560638,0.5219369,0.45973787,0.6511713,0.0074578053,0.1711393,0.10841415,0.6159084,0.0024139935,0.08902688,0.5072717,0.33009452,0.50470096,0.02252191,0.053183053,0.5025015,0.8306352,0.30537373
0090.png,0.9033662,pneumonia,0.45473045,0.2823295,0.46188745,0.5424528,0.00068702,0.01808302,0.05230086,0.057209644,0.00104738,0.027268121,0.27957308,0.29641896,0.5152246,0.044959374,0.10815376,0.24740563,0.9033662,0.46197036
0091.png,0.90629596,pneumonia,0.47375268,0.38536936,0.3910184,0.54726064,0.000347741,0.012653929,0.07696846,0.21882288,7.790113e-05,0.07928627,0.32086366,0.28906438,0.5109557,0.023075253,0.00847503,0.39987338,0.90629596,0.17816435
0092.png,0.6493337,pneumonia,0.39689717,0.5132791,0.5305417,0.5750736,0.0046458514,0.119284324,0.11701129,0.23821303,0.017330566,0.14825663,0.112723306,0.20139258,0.5003451,0.10576141,0.0219181,0.25137636,0.6493337,0.19207522
0093.png,0.67532337,pneumonia,0.5131986,0.43669578,0.50946504,0.52330863,0.014147113,0.36675608,0.5038764,0.51210296,0.0046888036,0.5152462,0.53546774,0.3862719,0.5089334,0.51919913,0.034071192,0.52104354,0.67532337,0.4543804
0094.png,0.961172,pneumonia,0.5639555,0.523995,0.53470683,0.5669049,0.0067584966,0.012266759,0.17360994,0.39677298,5.087931e-05,0.344178,0.5052676,0.50790083,0.5923425,0.12942027,0.022525506,0.5172098,0.961172,0.28585654
0095.png,0.7467027,pneumonia,0.5058938,0.52149147,0.5086228,0.59200895,0.005231747,0.07542391,0.097893916,0.37396416,0.015972087,0.16635817,0.5024799,0.2845928,0.3770712,0.059314746,0.036152087,0.17340666,0.7467027,0.28121588
0096.png,0.6633562,pneumonia,0.06386352,0.16454859,0.47772622,0.5286122,1.1084726e-05,0.004683002,0.009319271,0.0463159,0.00027299626,0.008191919,0.030050809,0.031380083,0.328002,0.0016660553,0.0006046839,0.034217577,0.6633562,0.111668155
0097.png,0.6354611,pneumonia,0.087965295,0.34740117,0.5072628,0.51599026,0.00410338,0.20267968,0.069548465,0.3254371,0.00021083496,0.098321274,0.5009086,0.42490306,0.7356893,0.11803694,0.22006449,0.079363786,0.6354611,0.55917835
0098.png,0.95922136,pneumonia,0.1677084,0.35952052,0.5058783,0.50595677,0.00022407099,0.04402391,0.17289577,0.27031505,8.302438e-06,0.14490245,0.18273629,0.5045335,0.68151104,0.028547706,0.066378884,0.24704401,0.95922136,0.5825639
0099.png,0.7351831,pneumonia,0.49741986,0.38313162,0.5188296,0.6985923,0.0006628916,0.0027098155,0.014631824,0.10333053,0.0025635613,0.017386692,0.12074164,0.14940679,0.5191654,0.0139734605,0.022026598,0.06251926,0.7351831,0.1002086
