filename,pneumonia_score,predicted_label,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia,Lung Lesion,Fracture,Lung Opacity,Enlarged Cardiomediastinum
0019.png,0.9531255,pneumonia,0.5253556,0.6069526,0.64318776,0.52302337,0.5077197,0.5023547,0.5596794,0.57382554,0.22779126,0.53249395,0.5080707,0.5222542,0.55050147,0.012846697,0.5039026,0.45349473,0.9531255,0.5993019
0020.png,0.8684567,pneumonia,0.52243316,0.54582965,0.56832635,0.50735843,0.09761247,0.5013777,0.5293317,0.5352744,0.020341977,0.54686964,0.5089885,0.546088,0.59907854,0.023423173,0.08717724,0.53005695,0.8684567,0.57576954
0021.png,0.82907844,pneumonia,0.2614635,0.50269485,0.54830694,0.5059345,0.014682582,0.50114834,0.5166513,0.35934222,0.00090806326,0.5319187,0.21892507,0.50663406,0.5341182,0.05152676,0.06189971,0.53140664,0.82907844,0.5621679
0022.png,0.91958463,pneumonia,0.5505822,0.56511784,0.5721425,0.51443475,0.073909186,0.50094354,0.52994096,0.66998637,0.005695093,0.5813897,0.515643,0.5182917,0.55809057,0.10423322,0.1167765,0.5235662,0.91958463,0.5660373
0023.png,0.92982864,pneumonia,0.52679646,0.57464117,0.5718433,0.5155581,0.098313585,0.5008632,0.517799,0.66801584,0.0020133613,0.55820054,0.6062011,0.54733706,0.57981694,0.0088265855,0.39868727,0.5191575,0.92982864,0.66394997
0024.png,0.9294247,pneumonia,0.36091605,0.5278548,0.5675254,0.5021025,0.032851975,0.38088828,0.53180677,0.540176,0.0014201864,0.5430951,0.59170306,0.51185817,0.5533041,0.04978369,0.061079904,0.50438905,0.9294247,0.60894144
0025.png,0.9097112,pneumonia,0.50699043,0.53534573,0.5668335,0.5024046,0.031729285,0.5014826,0.557857,0.587375,0.0050497083,0.58950126,0.5088016,0.50989676,0.5602782,0.09481055,0.16048546,0.51117325,0.9097112,0.6067435
0026.png,0.9571006,pneumonia,0.30621758,0.5458966,0.58692616,0.505702,0.036399096,0.50034404,0.53570116,0.49298972,0.002315807,0.541105,0.4400385,0.51343,0.54753727,0.05933099,0.16274722,0.50324583,0.9571006,0.570554
0027.png,0.8829249,pneumonia,0.50136405,0.5527853,0.62100965,0.5124459,0.12059093,0.50026846,0.5344003,0.51802707,0.0187822,0.5383464,0.5176846,0.51625836,0.5364848,0.07488716,0.33438668,0.5184578,0.8829249,0.5639707
0028.png,0.9242803,pneumonia,0.36131933,0.5352117,0.55411136,0.5035385,0.022726063,0.31872478,0.52791727,0.5740781,0.0026195417,0.5519196,0.54568315,0.5166551,0.5954337,0.102656245,0.06634555,0.4772063,0.9242803,0.5876082
0029.png,0.9334546,pneumonia,0.47832975,0.5112682,0.57388735,0.50311905,0.013475253,0.5011941,0.53111243,0.5211117,0.00034903202,0.5701879,0.43712473,0.5422665,0.5706931,0.12608603,0.154214,0.5440345,0.9334546,0.5677889
0030.png,0.9772467,pneumonia,0.5434762,0.5662909,0.5426464,0.5289866,0.00934961,0.16860257,0.50586796,0.6386955,0.00012977708,0.55984956,0.30325052,0.52593005,0.6391363,0.016382033,0.10186099,0.51523,0.9772467,0.57119215
0031.png,0.93506783,pneumonia,0.34764543,0.5021364,0.5402913,0.5044937,0.008973996,0.26526037,0.5170969,0.45265374,0.00018499732,0.52439785,0.15718086,0.5152942,0.5257793,0.025145225,0.07375172,0.51833093,0.93506783,0.5163974
0032.png,0.9513653,pneumonia,0.44321868,0.5059422,0.57715607,0.50282335,0.005160733,0.15985611,0.51730305,0.35626715,0.00018164999,0.5436098,0.414223,0.50219584,0.52696574,0.17311715,0.022391986,0.51968426,0.9513653,0.5400615
0033.png,0.9188312,pneumonia,0.529662,0.55064625,0.5234947,0.50832546,0.010812386,0.5008398,0.5532095,0.62891495,0.0032613273,0.60139173,0.24756405,0.51910305,0.61312836,0.049093746,0.009237202,0.52513933,0.9188312,0.5465634
0034.png,0.9144795,pneumonia,0.5556923,0.5931865,0.51921487,0.51973426,0.08163652,0.50124466,0.5171002,0.8026078,0.013008407,0.5771855,0.48829842,0.5281981,0.6510187,0.008760381,0.22732365,0.50788903,0.9144795,0.6853862
0035.png,0.9165738,pneumonia,0.5057748,0.50100195,0.5314491,0.5035329,0.004962176,0.5006683,0.5198762,0.5141442,0.00013598333,0.5304196,0.35428938,0.50970745,0.53246987,0.1392548,0.029424535,0.53498554,0.9165738,0.5340861
0036.png,0.91508955,pneumonia,0.52061814,0.533025,0.5710717,0.5179527,0.040774524,0.50105023,0.51787555,0.55406713,0.0027419738,0.5465994,0.5087633,0.50550795,0.5408242,0.19285843,0.10674006,0.5183492,0.91508955,0.55039537
0037.png,0.91567516,pneumonia,0.4645118,0.50917685,0.5523983,0.51223135,0.026872618,0.5010235,0.53339934,0.5757868,0.00042111793,0.58586717,0.5240872,0.5078722,0.5336797,0.055115074,0.053372074,0.5124345,0.91567516,0.560384
0038.png,0.896051,pneumonia,0.50102854,0.545594,0.5620936,0.5039873,0.010358031,0.4883642,0.6027934,0.5417832,0.16992845,0.5471359,0.07901886,0.51983845,0.6140847,0.009953251,0.0002402744,0.43668365,0.896051,0.33308822
0039.png,0.918206,pneumonia,0.5107875,0.54474306,0.5628284,0.50867414,0.024493242,0.5005753,0.53634334,0.5512121,0.0019282941,0.5690317,0.37621626,0.51425713,0.6147932,0.08873082,0.29185835,0.5233332,0.918206,0.6205288
0040.png,0.93386215,pneumonia,0.52549493,0.55289423,0.6677151,0.51648766,0.300068,0.5010109,0.5431113,0.6115572,0.020034252,0.57043743,0.53376895,0.51446694,0.525756,0.053902302,0.0916355,0.5194768,0.93386215,0.55143666
0041.png,0.9476844,pneumonia,0.5268022,0.57481456,0.5482871,0.50832283,0.035952196,0.500064,0.5367855,0.6911219,0.0017433533,0.57356954,0.5476277,0.53196794,0.60516566,0.04402187,0.1940996,0.52248836,0.9476844,0.6542662
0042.png,0.80545497,pneumonia,0.31098905,0.50327337,0.5447296,0.5137006,0.06642164,0.5031084,0.52833134,0.4074463,0.0055280332,0.5541476,0.3115362,0.51430607,0.53334594,0.3243622,0.36617017,0.51349765,0.80545497,0.55992734
0043.png,0.9365274,pneumonia,0.5419942,0.5282011,0.5777954,0.51525587,0.13215853,0.50096905,0.51921177,0.5836599,0.001858075,0.5450768,0.582653,0.5062752,0.5277755,0.024573877,0.2868582,0.52507055,0.9365274,0.6552846
0044.png,0.9487467,pneumonia,0.521791,0.5283233,0.5656122,0.51906383,0.03777142,0.5012898,0.5243882,0.52007955,0.00080456876,0.54321194,0.50094664,0.51122874,0.5932858,0.099217184,0.25580528,0.5135704,0.9487467,0.6005706
0045.png,0.96597517,pneumonia,0.14373942,0.5082078,0.52728033,0.5036535,0.0016321046,0.014103887,0.38983265,0.09861513,6.753913e-05,0.26116621,0.25637135,0.5563152,0.60293984,0.015093212,0.08598237,0.4058162,0.96597517,0.53322697
0046.png,0.9577192,pneumonia,0.29424456,0.5120279,0.53371775,0.51283586,0.006538732,0.22995563,0.5073488,0.30726323,9.570075e-05,0.52385366,0.23907644,0.5158702,0.5455737,0.02498011,0.06913199,0.51436615,0.9577192,0.53221166
0047.png,0.9121249,pneumonia,0.37710723,0.50163877,0.53320724,0.5057702,0.0070106257,0.2929302,0.51852465,0.50802445,7.67111e-05,0.53518355,0.15323535,0.50671935,0.53036946,0.039157696,0.038711812,0.5340334,0.9121249,0.509783
0048.png,0.9506193,pneumonia,0.50118494,0.5260346,0.55371565,0.5073762,0.012289097,0.4077731,0.52928007,0.54660386,0.0006292954,0.5605431,0.35525602,0.5365975,0.59898734,0.08521882,0.19720323,0.5173726,0.9506193,0.5692613
0049.png,0.9400575,pneumonia,0.41704464,0.5035571,0.5605451,0.5131528,0.010053276,0.17591524,0.5220108,0.5251681,0.00012092852,0.5311111,0.47246855,0.5063883,0.5485425,0.14591531,0.05305619,0.5124525,0.9400575,0.52704614
0050.png,0.8285212,pneumonia,0.45723882,0.54658675,0.54637843,0.5226174,0.06427299,0.5004936,0.51347154,0.52758384,0.018453026,0.5156719,0.4202243,0.5251925,0.56422,0.01640057,0.327233,0.50206196,0.8285212,0.54325545
0051.png,0.9229926,pneumonia,0.53934807,0.51724553,0.55456173,0.5025258,0.020323459,0.06971032,0.5099014,0.59859025,0.000997974,0.5192579,0.66360426,0.51085913,0.580637,0.3436951,0.028914481,0.5061227,0.9229926,0.5466015
0052.png,0.960426,pneumonia,0.5027205,0.51683927,0.5720877,0.51088786,0.032967325,0.50014055,0.5319532,0.56900316,0.0002784248,0.5431224,0.52228165,0.5139126,0.53383887,0.018234333,0.11965726,0.52630913,0.960426,0.5701448
0053.png,0.9628008,pneumonia,0.51666737,0.5293937,0.5353553,0.5064694,0.009871148,0.41915804,0.5390903,0.62681425,0.00010190103,0.5552709,0.50851125,0.5360369,0.596963,0.04793516,0.04034916,0.537545,0.9628008,0.5312455
0054.png,0.9416394,pneumonia,0.53706,0.5568025,0.57094467,0.5094829,0.04832147,0.37120068,0.53354335,0.5917584,0.004236207,0.5364398,0.54795367,0.5282319,0.61876285,0.11235031,0.30783132,0.51468325,0.9416394,0.62151635
0055.png,0.94697815,pneumonia,0.5416985,0.5726106,0.5562625,0.5104285,0.03836048,0.37555444,0.54151154,0.6523982,0.004044125,0.5557785,0.5027243,0.532329,0.60788536,0.027966283,0.016165618,0.5205648,0.94697815,0.5385554
0056.png,0.9498858,pneumonia,0.5096874,0.5664787,0.63111424,0.5078074,0.09903982,0.45014533,0.54074055,0.6273775,0.007370028,0.5749687,0.536345,0.5320152,0.5978656,0.053267326,0.14339574,0.5113699,0.9498858,0.63949525
0057.png,0.9330247,pneumonia,0.47864875,0.5400526,0.5531596,0.50455666,0.025809284,0.41001317,0.5275185,0.5336055,0.016313057,0.5601829,0.38299662,0.51706576,0.6278457,0.10388411,0.06697583,0.5018703,0.9330247,0.5764541
0058.png,0.95410615,pneumonia,0.4521403,0.5371145,0.5622344,0.5152527,0.041512225,0.4408103,0.5191052,0.54762936,0.006132315,0.51077795,0.32853344,0.5353728,0.58831763,0.03402264,0.08163144,0.4818621,0.95410615,0.53572404
0059.png,0.8248749,pneumonia,0.36574703,0.517238,0.48147008,0.51065516,0.0045918035,0.32544038,0.5204078,0.6061426,0.002090388,0.55314624,0.5058702,0.5062194,0.5826781,0.07357905,0.0067904815,0.3857488,0.8248749,0.49218696
0060.png,0.9234954,pneumonia,0.51366436,0.50393414,0.56397915,0.50552654,0.027407663,0.5009789,0.54545164,0.5159732,0.00046842353,0.5481181,0.5051483,0.5089201,0.5353011,0.08148253,0.0111258505,0.53187394,0.9234954,0.51095366
0061.png,0.90977883,pneumonia,0.54402906,0.5350251,0.5540794,0.5020343,0.037727777,0.1681895,0.5110402,0.61207485,0.0029396007,0.5333297,0.54612064,0.50913066,0.72584426,0.5291319,0.14484768,0.513919,0.90977883,0.5761644
0062.png,0.88589764,pneumonia,0.29419202,0.52015233,0.6036153,0.5208212,0.08913791,0.3128013,0.50796163,0.528188,0.0035227973,0.52308106,0.56591725,0.5044694,0.50583315,0.0042724763,0.027924448,0.50193584,0.88589764,0.5333128
0063.png,0.9102898,pneumonia,0.5408337,0.5412612,0.5939963,0.51808894,0.1303548,0.50015914,0.52925414,0.6364114,0.009498958,0.56884575,0.5673965,0.50709546,0.55285126,0.42433134,0.053339817,0.5209756,0.9102898,0.624102
0064.png,0.96225345,pneumonia,0.532302,0.58400315,0.63140166,0.5204855,0.13997045,0.27833894,0.5302572,0.6446279,0.0076425825,0.5475895,0.5154493,0.5194749,0.58458924,0.015597894,0.19980474,0.51110864,0.96225345,0.586373
0065.png,0.9197283,pneumonia,0.5079354,0.53232944,0.5356839,0.5075959,0.012154972,0.5000614,0.5179174,0.5699718,0.0010281119,0.5724969,0.50512016,0.5119117,0.5835518,0.23635884,0.024070418,0.5074175,0.9197283,0.56666946
0066.png,0.934435,pneumonia,0.12279823,0.5007286,0.5673883,0.5019923,0.004222961,0.22748241,0.5166606,0.1507,0.00015438742,0.51664233,0.31395793,0.5040529,0.51258385,0.025518958,0.062959224,0.5086207,0.934435,0.5706035
0067.png,0.9222916,pneumonia,0.55968344,0.53110176,0.55625254,0.5166521,0.06089504,0.26660517,0.50624716,0.6029617,0.0042173876,0.5368321,0.5313515,0.5101217,0.6028546,0.5032157,0.11027447,0.5127039,0.9222916,0.5552511
0068.png,0.94815445,pneumonia,0.52158904,0.5383307,0.6043412,0.5094186,0.059637453,0.14008865,0.514946,0.63059175,0.0027508028,0.53682816,0.58459777,0.51977825,0.5543735,0.17720313,0.08018252,0.50648737,0.94815445,0.5939388
0069.png,0.9462992,pneumonia,0.37366062,0.518548,0.5575741,0.50745237,0.00844415,0.15563951,0.50564146,0.3202213,0.00040345095,0.50470245,0.37910256,0.5096568,0.55729115,0.054141656,0.12453444,0.48597434,0.9462992,0.5397893
0070.png,0.8741716,pneumonia,0.51128864,0.52323806,0.5806433,0.5261321,0.11998224,0.5034008,0.5471673,0.526742,0.0068151103,0.58892334,0.50168914,0.5180676,0.55934656,0.2049496,0.36112076,0.5451957,0.8741716,0.5996217
0071.png,0.9539227,pneumonia,0.50866616,0.54545057,0.5775219,0.5057175,0.029094256,0.5012873,0.5500084,0.5815847,0.00085719425,0.58050835,0.50419796,0.5136374,0.55212754,0.02829305,0.13755094,0.5282981,0.9539227,0.596374
0072.png,0.91388017,pneumonia,0.32070416,0.52614784,0.55027926,0.5103838,0.015925827,0.5004382,0.5304946,0.5419994,0.0009967936,0.5326983,0.45679715,0.5017222,0.5103911,0.010923231,0.060091898,0.50941455,0.91388017,0.54047835
0073.png,0.9134837,pneumonia,0.36341685,0.50812066,0.53908217,0.5066415,0.017434629,0.50151485,0.5231931,0.50533867,0.00038686732,0.5444504,0.29085445,0.5248165,0.5721146,0.04154149,0.2951188,0.5221963,0.9134837,0.5839875
0074.png,0.9419755,pneumonia,0.5263232,0.54945505,0.56603384,0.5105328,0.03356255,0.27814218,0.5096116,0.55199915,0.0046864823,0.51874316,0.5072357,0.5063942,0.58782023,0.20416659,0.15669577,0.50375175,0.9419755,0.5641653
0075.png,0.89824784,pneumonia,0.101884946,0.43323398,0.53131,0.39763406,0.003441506,0.40689877,0.51497275,0.19610924,0.00020018192,0.5147439,0.10910478,0.5054462,0.5180934,0.057562813,0.050377186,0.5134516,0.89824784,0.5407361
0076.png,0.9532216,pneumonia,0.5218499,0.52639514,0.5424894,0.5039513,0.008910507,0.50028974,0.5511421,0.62417734,0.00011878743,0.5846733,0.38963816,0.5242344,0.63926613,0.102011986,0.06410407,0.53510416,0.9532216,0.56100106
0077.png,0.97203195,pneumonia,0.34883273,0.53281975,0.58536434,0.50685287,0.0102289235,0.16264823,0.51699483,0.53448236,0.0002705419,0.53247666,0.5011929,0.5174094,0.57251334,0.03873797,0.0789207,0.49455008,0.97203195,0.5548565
0078.png,0.94908,pneumonia,0.52730125,0.5569422,0.52162814,0.5087353,0.022266764,0.50073653,0.5133094,0.6126168,0.0032914043,0.5425465,0.41503492,0.52059543,0.6972188,0.033697538,0.24508339,0.50382274,0.94908,0.6431885
0079.png,0.9186299,pneumonia,0.55695856,0.54975736,0.5913737,0.5376779,0.20174049,0.5017102,0.5268487,0.55649614,0.01371478,0.5452458,0.54383266,0.51023996,0.5347296,0.110583164,0.4369041,0.5094461,0.9186299,0.56503874
0080.png,0.94541377,pneumonia,0.5339061,0.56707704,0.5135406,0.50843334,0.012689976,0.49178383,0.5254497,0.76218164,0.0007013327,0.6012906,0.33809888,0.52433383,0.61479616,0.016524203,0.1838322,0.5307336,0.94541377,0.63544124
0081.png,0.8918546,pneumonia,0.5219445,0.51563025,0.5900454,0.5156162,0.04196217,0.38196516,0.512658,0.52552253,0.0028554178,0.5471465,0.52413046,0.5063045,0.5540002,0.48216584,0.097143896,0.5133122,0.8918546,0.5499363
0082.png,0.90220004,pneumonia,0.4639711,0.50753343,0.5469184,0.50067997,0.0048366124,0.24817578,0.52342856,0.41704443,0.0009015895,0.55231756,0.39095476,0.50398445,0.5270421,0.21789663,0.032568622,0.51509976,0.90220004,0.543154
0083.png,0.8674545,pneumonia,0.6105882,0.55146134,0.59322196,0.53572834,0.5001664,0.338523,0.5073594,0.6115456,0.036790483,0.5380522,0.67936623,0.5106704,0.593067,0.61879385,0.37692824,0.5230134,0.8674545,0.6147759
0084.png,0.8418925,pneumonia,0.17961317,0.5167659,0.5385659,0.5050789,0.03629224,0.47839302,0.51609457,0.536553,0.0030127391,0.5426571,0.6604835,0.50322783,0.50631464,0.013660741,0.04131588,0.35687113,0.8418925,0.6113627
0085.png,0.7811633,pneumonia,0.5373983,0.56952155,0.58214355,0.5435623,0.51208615,0.5090276,0.5538249,0.52764064,0.5078721,0.53441155,0.51125,0.5194755,0.5749554,0.1872487,0.52079976,0.5077069,0.7811633,0.580788
0086.png,0.93628895,pneumonia,0.50644886,0.5602845,0.5389495,0.51278067,0.029977517,0.4875576,0.52183235,0.5310682,0.0064908066,0.5247816,0.56050843,0.52006346,0.5609783,0.016188057,0.27056545,0.40617475,0.93628895,0.6154411
0087.png,0.93543625,pneumonia,0.25790933,0.5346395,0.5840926,0.50236344,0.0140844565,0.5005398,0.53195363,0.5284239,0.0013114287,0.5628264,0.5044497,0.5086626,0.5298969,0.01408134,0.0574347,0.5056983,0.93543625,0.6006315
0088.png,0.9349087,pneumonia,0.4568442,0.5160717,0.55522263,0.51562744,0.011431731,0.2892099,0.514734,0.2859285,0.0011889114,0.5258442,0.34228295,0.51023734,0.5204218,0.11869524,0.16830207,0.51493984,0.9349087,0.5483215
0089.png,0.94072723,pneumonia,0.5050481,0.57657987,0.5549333,0.5095824,0.04817849,0.50042105,0.5358616,0.5426103,0.02463304,0.5319876,0.15423052,0.5175561,0.5927391,0.013634492,0.034879535,0.5093938,0.94072723,0.5595057
0090.png,0.87559336,pneumonia,0.515688,0.54114354,0.5273411,0.51070654,0.030017829,0.5040255,0.58702385,0.58538485,0.006207823,0.574937,0.17779742,0.51906323,0.60879153,0.08618606,0.0073651248,0.5189869,0.87559336,0.50549304
0091.png,0.90216523,pneumonia,0.27410558,0.5010269,0.5531987,0.50171393,0.009638079,0.50069886,0.5309571,0.47699708,0.00036433002,0.5442594,0.22709334,0.5042524,0.5192788,0.01892715,0.022833895,0.5141928,0.90216523,0.5286803
0092.png,0.90571517,pneumonia,0.5197208,0.5666435,0.4605998,0.5105846,0.011576657,0.501637,0.5440408,0.65753317,0.009154288,0.58762985,0.08437194,0.5217684,0.6783324,0.0075384527,0.008263094,0.51165026,0.90571517,0.54024285
0093.png,0.91337645,pneumonia,0.4105677,0.5089619,0.57026446,0.5038527,0.017292626,0.500881,0.5276567,0.49783468,0.0009387444,0.5613821,0.4540111,0.5006585,0.5221634,0.2118234,0.102527045,0.5162786,0.91337645,0.6104822
0094.png,0.94774413,pneumonia,0.5166538,0.56005573,0.54207987,0.5029439,0.02682641,0.500118,0.5443087,0.64264035,0.0020149609,0.55879974,0.51911783,0.53532916,0.6261326,0.04334867,0.14683554,0.5130727,0.94774413,0.596344
0095.png,0.83030677,pneumonia,0.53734446,0.5253106,0.50337654,0.51094353,0.012911234,0.50247884,0.5799906,0.58131677,0.021030165,0.5704526,0.1318443,0.5281737,0.71093506,0.09812535,0.0009226612,0.5193306,0.83030677,0.2907129
0096.png,0.8876339,pneumonia,0.52188396,0.5148417,0.5457828,0.5100454,0.031651203,0.22387522,0.51269186,0.5554118,0.0017736288,0.5391866,0.6234194,0.509869,0.53997624,0.5098672,0.06411625,0.51399934,0.8876339,0.55516696
0097.png,0.9236565,pneumonia,0.5547497,0.6070452,0.52802545,0.52684927,0.06530971,0.5013541,0.51606953,0.6774268,0.015597761,0.58001244,0.25760606,0.5225116,0.6396121,0.03505556,0.12886016,0.52297676,0.9236565,0.619243
0098.png,0.8633737,pneumonia,0.50126517,0.5351088,0.53320456,0.50067294,0.022834387,0.5052246,0.53749454,0.53681135,0.0016140543,0.53761315,0.5017594,0.5485215,0.6334375,0.100998215,0.16741765,0.5302421,0.8633737,0.5693089
0099.png,0.89548016,pneumonia,0.08493087,0.50263023,0.5240365,0.50505066,0.0046617277,0.23332378,0.5049981,0.19743313,0.00015712118,0.5056075,0.37609744,0.45819658,0.51311696,0.0021032963,0.025359713,0.45714495,0.89548016,0.56491375
