filename,pneumonia_score,predicted_label,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia,Lung Lesion,Fracture,Lung Opacity,Enlarged Cardiomediastinum
0013.png,0.9173975,pneumonia,0.4041183,0.5134542,0.51919365,0.5121152,0.007982308,0.50100553,0.5121857,0.54638827,5.4217413e-05,0.5120146,0.33308485,0.5559249,0.8152063,0.097191475,0.5089624,0.5186113,0.9173975,0.57790685
0014.png,0.96788156,pneumonia,0.51309377,0.581813,0.66943336,0.5508483,0.13903229,0.5002172,0.51639855,0.5488969,0.002276049,0.5344931,0.5020092,0.52396667,0.5342088,0.014005681,0.140913,0.51488715,0.96788156,0.51319003
0015.png,0.92983735,pneumonia,0.5048187,0.5187728,0.5524522,0.5155804,0.028089216,0.24064636,0.51371574,0.50479746,0.0007239193,0.5367434,0.5541196,0.51766586,0.6044643,0.5030092,0.25219116,0.5180799,0.92983735,0.56302214
0016.png,0.97574735,pneumonia,0.50289345,0.54899037,0.6096725,0.52022433,0.017720569,0.16360593,0.5152551,0.52236843,0.00017589383,0.52920485,0.35222185,0.5265672,0.6090319,0.011581637,0.06858082,0.516645,0.97574735,0.52190024
0017.png,0.9408323,pneumonia,0.55248797,0.5851035,0.58766556,0.538402,0.3020617,0.50149536,0.5342382,0.55865234,0.018023958,0.5416282,0.5043353,0.5139905,0.58871216,0.037595578,0.36379707,0.5197948,0.9408323,0.56872016
0018.png,0.93686944,pneumonia,0.24705169,0.5265977,0.53448343,0.508381,0.012214602,0.18898332,0.5124855,0.5036235,0.0007187138,0.5191464,0.32428744,0.5156121,0.5736996,0.01694937,0.09128837,0.50176346,0.93686944,0.55835575
0019.png,0.9359715,pneumonia,0.5122208,0.50892043,0.5847899,0.5083355,0.026549796,0.19257803,0.52795637,0.5365026,0.00026094948,0.5323647,0.5704448,0.5115718,0.5306878,0.18704271,0.044081926,0.528651,0.9359715,0.53237367
0020.png,0.96952176,pneumonia,0.45792195,0.5271969,0.5751505,0.5236347,0.0092871655,0.045901787,0.50207883,0.31844062,0.00014753737,0.50630665,0.27278516,0.5082233,0.545536,0.014941897,0.06064034,0.50980484,0.96952176,0.5149033
0021.png,0.9432788,pneumonia,0.5003385,0.56319976,0.57687545,0.50831664,0.058181897,0.5001304,0.5462891,0.515723,0.0036987285,0.5439999,0.41943082,0.54067975,0.6221516,0.039815996,0.44275987,0.50899816,0.9432788,0.56508386
0022.png,0.9551607,pneumonia,0.31049135,0.5103663,0.56723934,0.5013406,0.0063354596,0.45016804,0.5494015,0.5023084,0.00010214456,0.55801976,0.28554252,0.54152703,0.567628,0.07176584,0.117722556,0.5404302,0.9551607,0.5598682
0023.png,0.9709669,pneumonia,0.50777096,0.5302549,0.6109693,0.50757027,0.011327275,0.117404684,0.51671124,0.5189402,9.424339e-05,0.55229914,0.5026482,0.5241239,0.58133376,0.22120467,0.02999531,0.54762,0.9709669,0.5156969
0024.png,0.9091882,pneumonia,0.56458735,0.6242783,0.5673799,0.5273508,0.43296376,0.50335836,0.57758486,0.63123286,0.052648995,0.5723435,0.50213003,0.5199976,0.58340126,0.035317395,0.54602647,0.5223347,0.9091882,0.60975105
0025.png,0.95739365,pneumonia,0.50467455,0.5497179,0.5831852,0.50597036,0.019152192,0.5002005,0.5815278,0.55887216,0.00069805264,0.5644219,0.26634744,0.55268395,0.6281999,0.024390839,0.13975377,0.5242727,0.95739365,0.54418314
0026.png,0.9501916,pneumonia,0.51152325,0.51400656,0.55891484,0.51026607,0.0065866397,0.068245925,0.5149058,0.51069087,8.105719e-05,0.5347359,0.30221483,0.518359,0.6169823,0.06822686,0.038265184,0.5377307,0.9501916,0.50575024
0027.png,0.94397306,pneumonia,0.53110695,0.57626927,0.578508,0.517843,0.09328515,0.5007886,0.54207516,0.6186429,0.0119779585,0.5615841,0.48956388,0.5155481,0.57831943,0.024995282,0.13031013,0.52468777,0.94397306,0.57451844
0028.png,0.8888006,pneumonia,0.60493827,0.56353986,0.59386516,0.537868,0.5042314,0.503307,0.5546112,0.64566374,0.039630435,0.54927874,0.5629648,0.51439375,0.5414374,0.50297916,0.5019722,0.55150807,0.8888006,0.57122743
0029.png,0.935247,pneumonia,0.39971685,0.5277157,0.5591108,0.50408137,0.03155654,0.50011075,0.5201787,0.52818894,0.00062770717,0.529032,0.5012428,0.52611005,0.53810716,0.014451688,0.08127142,0.5267137,0.935247,0.5387354
0030.png,0.92144275,pneumonia,0.45099038,0.5094176,0.5426022,0.5001313,0.012579399,0.35657686,0.5298763,0.52685094,0.0005336191,0.54446024,0.47918513,0.50909376,0.55519044,0.45037624,0.08650064,0.5342368,0.92144275,0.5445681
0031.png,0.9538697,pneumonia,0.50120497,0.5348742,0.5591788,0.50292945,0.006599122,0.14079565,0.52877796,0.5111212,0.00033630405,0.54113895,0.28802624,0.5187838,0.60016936,0.030404774,0.0322817,0.52432966,0.9538697,0.5281005
0032.png,0.9520253,pneumonia,0.2426456,0.5170803,0.5092027,0.50370824,0.0030751303,0.15144932,0.50375813,0.37933096,7.3308154e-05,0.4446464,0.1144092,0.53434956,0.5681588,0.00864772,0.14073555,0.5218856,0.9520253,0.51938844
0033.png,0.92811847,pneumonia,0.53325725,0.5270942,0.5094507,0.5084388,0.038954258,0.500539,0.505,0.54998195,0.0005610323,0.27666727,0.51732886,0.5718044,0.66683173,0.027065428,0.5011844,0.55291605,0.92811847,0.5255561
0034.png,0.9460515,pneumonia,0.51895815,0.5236336,0.57684493,0.51884294,0.09595935,0.5008017,0.5301608,0.53318036,0.0019003269,0.5680446,0.52097833,0.5172213,0.5437111,0.5246235,0.24086146,0.55267024,0.9460515,0.55357826
0035.png,0.9450249,pneumonia,0.50623006,0.58822715,0.63585,0.5077382,0.13948041,0.38487932,0.54289705,0.59791046,0.030437209,0.56626636,0.58106333,0.5285439,0.64172524,0.056460034,0.17786825,0.4860405,0.9450249,0.6173362
0036.png,0.95853734,pneumonia,0.18172455,0.5250041,0.5678505,0.5053786,0.007321421,0.16462341,0.5186641,0.50164104,0.0002773034,0.5188316,0.1684911,0.5261764,0.5544157,0.007476537,0.07387031,0.5011561,0.95853734,0.51674044
0037.png,0.96356034,pneumonia,0.5805842,0.61072785,0.6202845,0.52612865,0.17042455,0.47472233,0.5227002,0.66035396,0.0039793947,0.59606653,0.5323485,0.5232229,0.58507824,0.101148576,0.18541507,0.553128,0.96356034,0.5776781
0038.png,0.8819309,pneumonia,0.5794402,0.5342219,0.5720422,0.5453819,0.16465977,0.5004709,0.5184331,0.5416,0.00788051,0.53800833,0.52726865,0.5129353,0.5344978,0.1703679,0.25085515,0.5343909,0.8819309,0.5425297
0039.png,0.9546625,pneumonia,0.2970913,0.5105798,0.55392885,0.5016104,0.0047834725,0.29058602,0.5397762,0.46871558,0.00017231063,0.54744685,0.12290657,0.5194725,0.6070198,0.122996226,0.025220383,0.5192447,0.9546625,0.5160283
0040.png,0.9311907,pneumonia,0.41749877,0.5378773,0.5537472,0.51547,0.014069075,0.50043845,0.52804357,0.5380366,0.00058353785,0.53942454,0.20384765,0.5204661,0.5815201,0.03999611,0.08300892,0.5207362,0.9311907,0.5120112
0041.png,0.9410115,pneumonia,0.5139043,0.57543176,0.5742217,0.5391922,0.17186688,0.5006698,0.54298604,0.54756784,0.01801108,0.5185492,0.3124973,0.55234605,0.668736,0.00825447,0.4819742,0.5044112,0.9410115,0.56442595
0042.png,0.921952,pneumonia,0.5156703,0.5333242,0.5447259,0.5050817,0.010981076,0.4216794,0.5584675,0.53535163,0.0005880419,0.5639459,0.42843446,0.53985274,0.6394977,0.12687865,0.059183776,0.53930825,0.921952,0.53250635
0043.png,0.95241684,pneumonia,0.5474919,0.58927786,0.5380019,0.5150118,0.02740717,0.5000868,0.56005216,0.6902428,0.0048966077,0.5659028,0.5088771,0.5336882,0.72619367,0.015851703,0.041320372,0.511794,0.95241684,0.5819889
0044.png,0.9497007,pneumonia,0.3903666,0.56269646,0.538062,0.51044005,0.009006275,0.38366276,0.5119753,0.5339268,0.0005292996,0.5523628,0.18943518,0.5367804,0.6510854,0.022341609,0.15735194,0.5110131,0.9497007,0.5504575
0045.png,0.98164463,pneumonia,0.5159844,0.5416185,0.54314417,0.50740254,0.0116370125,0.38823816,0.528408,0.6083586,7.219284e-05,0.55525416,0.43797877,0.5565939,0.6453977,0.03499229,0.094749846,0.5231289,0.98164463,0.5636934
0046.png,0.9837921,pneumonia,0.53655845,0.5630332,0.65914726,0.5276077,0.14454676,0.40302834,0.5151341,0.58029866,0.00056251034,0.5277803,0.51257104,0.5216247,0.57369685,0.023900047,0.06898056,0.51519334,0.9837921,0.51474226
0047.png,0.9394963,pneumonia,0.5104897,0.543823,0.63529867,0.50622904,0.13193122,0.5016531,0.5819067,0.5824767,0.0048546144,0.5922799,0.5054084,0.535843,0.5314463,0.049977984,0.13903202,0.52797914,0.9394963,0.5391364
0048.png,0.9558571,pneumonia,0.50610244,0.51511997,0.54915476,0.5130018,0.013136711,0.40216106,0.5218133,0.5073526,0.00013946994,0.54539865,0.3764756,0.51875603,0.6027161,0.22405541,0.09895879,0.53166497,0.9558571,0.5311635
0049.png,0.96422404,pneumonia,0.2382048,0.5177188,0.5193529,0.37281802,0.0014126304,0.120445214,0.50383556,0.5000372,0.00015992695,0.500483,0.17890307,0.50516284,0.682212,0.00571383,0.013308859,0.34738418,0.96422404,0.5360441
0050.png,0.9420378,pneumonia,0.58735245,0.5340965,0.5780895,0.556703,0.07272035,0.38235354,0.5097599,0.56317616,0.0008586373,0.5171169,0.52390665,0.5092498,0.584415,0.118503004,0.10690821,0.52016234,0.9420378,0.5141915
0051.png,0.929425,pneumonia,0.5058567,0.5334343,0.5256237,0.51338,0.042938862,0.4176458,0.5152878,0.5062663,0.0013235846,0.530162,0.52557087,0.52270365,0.6429478,0.3981625,0.50620866,0.518106,0.929425,0.6055012
0052.png,0.9523554,pneumonia,0.5354948,0.53380567,0.61369,0.51491237,0.058595322,0.19208123,0.50943613,0.5611095,0.0006396809,0.5532248,0.5224719,0.51437604,0.5818656,0.51660454,0.054093942,0.5316688,0.9523554,0.5174486
0053.png,0.94924545,pneumonia,0.3602976,0.5068729,0.55793905,0.5112227,0.011137302,0.3005339,0.5090122,0.3828528,0.00014733462,0.5120175,0.42868719,0.51861113,0.5371144,0.04539839,0.12482873,0.5211444,0.94924545,0.54000735
0054.png,0.9240571,pneumonia,0.5136577,0.5381911,0.5585506,0.5133141,0.07229128,0.50144386,0.52997303,0.52610105,0.0023886447,0.55578995,0.5099305,0.5237304,0.6735376,0.388584,0.5165963,0.5163323,0.9240571,0.6026474
0055.png,0.97257835,pneumonia,0.44835111,0.53582144,0.59544253,0.50633574,0.015480545,0.19680679,0.5209474,0.5279175,0.0001704777,0.5228393,0.4266394,0.5297731,0.55601466,0.0256652,0.122342326,0.5341097,0.97257835,0.5343127
0056.png,0.9630739,pneumonia,0.5145867,0.5265713,0.59975255,0.5048481,0.017252177,0.15546688,0.5386204,0.5364239,0.00020490654,0.5537756,0.51321447,0.55688345,0.64110976,0.07081575,0.09363239,0.533172,0.9630739,0.52385646
0057.png,0.95984757,pneumonia,0.54543346,0.5678166,0.5907216,0.51200426,0.06359998,0.50017345,0.5550532,0.67391974,0.0019781478,0.5736692,0.52260196,0.5312671,0.6273812,0.025966415,0.04149124,0.5208453,0.95984757,0.56683517
0058.png,0.9120868,pneumonia,0.5756211,0.5704316,0.62521565,0.52060974,0.18813433,0.50002635,0.54017365,0.5799735,0.016884962,0.5663537,0.52349746,0.51704484,0.59304893,0.27433375,0.33068407,0.5296465,0.9120868,0.542423
0059.png,0.9663227,pneumonia,0.12552997,0.50357914,0.5056309,0.5058688,0.0005217913,0.028455773,0.32078803,0.096432336,1.0886901e-05,0.38977507,0.07673908,0.52021515,0.57329655,0.0095097665,0.05714449,0.50119203,0.9663227,0.5099991
0060.png,0.96262693,pneumonia,0.50486434,0.52931535,0.599772,0.5051229,0.030329902,0.38334677,0.551598,0.5511783,0.0002658678,0.5624821,0.43804157,0.532074,0.5669116,0.066594616,0.070685424,0.5418762,0.96262693,0.5228108
0061.png,0.88372386,pneumonia,0.5111066,0.53483087,0.54060495,0.5164161,0.035111234,0.5014465,0.54599136,0.52821493,0.003354838,0.5501455,0.5112655,0.52378756,0.5801797,0.060334336,0.35388148,0.5239562,0.88372386,0.5938087
0062.png,0.91553754,pneumonia,0.47608683,0.5023227,0.57000643,0.50009704,0.016000723,0.27903563,0.5473112,0.53604203,0.00025293633,0.57283765,0.561817,0.5078169,0.5870148,0.5568588,0.035411138,0.526057,0.91553754,0.549282
0063.png,0.91985637,pneumonia,0.56901455,0.5444292,0.574893,0.5395304,0.17070086,0.31432712,0.510809,0.555024,0.0064694486,0.5261059,0.59422755,0.5200095,0.63015246,0.52844226,0.31196064,0.51973045,0.91985637,0.56887805
0064.png,0.94098914,pneumonia,0.5187412,0.53771174,0.562528,0.5429558,0.020081827,0.238747,0.50989586,0.5117924,0.00080352835,0.5335829,0.3907336,0.534305,0.58414125,0.084765404,0.14501971,0.5193383,0.94098914,0.51274145
0065.png,0.8926088,pneumonia,0.531559,0.52847767,0.59496546,0.5364338,0.25323853,0.50074035,0.5120504,0.5202404,0.008253266,0.5213335,0.6126572,0.51467717,0.5310638,0.051923905,0.22313984,0.51798546,0.8926088,0.5978958
0066.png,0.9401887,pneumonia,0.552034,0.5579582,0.6103757,0.52477556,0.13836509,0.35816607,0.5172939,0.62118924,0.002808701,0.559899,0.60668296,0.5270015,0.5688297,0.15754883,0.20000389,0.5407876,0.9401887,0.607988
0067.png,0.9492749,pneumonia,0.516289,0.53280604,0.55533946,0.53371274,0.022710752,0.24829428,0.51924753,0.52179265,0.0003880867,0.5412036,0.50245535,0.5131828,0.57512754,0.04807988,0.14204848,0.52175194,0.9492749,0.5464503
0068.png,0.95175284,pneumonia,0.42361537,0.5225887,0.5858979,0.5157745,0.011504088,0.10517123,0.50777155,0.33073038,0.00032233368,0.5309409,0.31796533,0.5083711,0.5448376,0.061226822,0.08454341,0.51866394,0.95175284,0.5278795
0069.png,0.93027925,pneumonia,0.46693608,0.52169,0.5325432,0.50205195,0.011870731,0.31774288,0.5193504,0.509932,0.0005465135,0.5151888,0.51820666,0.52707064,0.5737717,0.025660997,0.12841508,0.5261338,0.93027925,0.5519499
0070.png,0.90382123,pneumonia,0.50815916,0.5181881,0.52781725,0.5359558,0.04435599,0.3489191,0.51238775,0.4665134,0.0017323046,0.5164765,0.5228902,0.5371554,0.621328,0.47049093,0.5062638,0.5149543,0.90382123,0.56049323
0071.png,0.93360555,pneumonia,0.5095986,0.53997743,0.5391649,0.5128249,0.027744645,0.25346774,0.5144105,0.5323645,0.0009416142,0.534153,0.25696132,0.5270134,0.7438279,0.051658012,0.5081463,0.50796366,0.93360555,0.59150887
0072.png,0.9653862,pneumonia,0.5131935,0.53991246,0.57312185,0.51724625,0.017486855,0.31425536,0.52243054,0.5321178,0.0002841154,0.5634027,0.32983705,0.52438796,0.5829533,0.069692664,0.14515543,0.52368,0.9653862,0.53918946
0073.png,0.9414285,pneumonia,0.5106781,0.52151155,0.6005893,0.50226337,0.017272098,0.2869564,0.552778,0.54263306,0.0003962339,0.5965297,0.50815904,0.51062787,0.55392754,0.24293095,0.03973699,0.5452561,0.9414285,0.53886855
0074.png,0.96431273,pneumonia,0.52504706,0.5599213,0.51048267,0.5219834,0.01269496,0.12918839,0.5058719,0.5670805,0.0012435794,0.5192932,0.25093877,0.52247775,0.66108406,0.004933159,0.075112365,0.5062386,0.96431273,0.5549072
0075.png,0.91077507,pneumonia,0.5855489,0.57153034,0.59766203,0.5454242,0.28122592,0.50008416,0.5218595,0.606936,0.015896162,0.53770363,0.5781799,0.51970935,0.5628098,0.15890372,0.3082488,0.52581847,0.91077507,0.56664276
0076.png,0.89808095,pneumonia,0.2681415,0.51013154,0.56027627,0.5003252,0.0036639958,0.21763876,0.5553701,0.39855167,0.009472716,0.53725135,0.07032794,0.5005492,0.526986,0.020317873,0.0011400494,0.50064504,0.89808095,0.35291654
0077.png,0.9066732,pneumonia,0.5207097,0.52280307,0.5670073,0.51469994,0.09048698,0.3567745,0.51741993,0.5238713,0.0033942373,0.5278363,0.5247687,0.5018574,0.55483925,0.51591504,0.18205552,0.52604544,0.9066732,0.5342581
0078.png,0.96269304,pneumonia,0.45823145,0.5235082,0.5297787,0.5146656,0.005404045,0.11960367,0.5044394,0.50724405,6.0651015e-05,0.5156863,0.18571247,0.5263729,0.657459,0.021935202,0.10085691,0.5163507,0.96269304,0.5277762
0079.png,0.9288552,pneumonia,0.5372365,0.54144937,0.5624431,0.5188601,0.06247957,0.50002503,0.53342885,0.54493725,0.0028995979,0.5420249,0.5006276,0.5077553,0.5589234,0.10530512,0.35696167,0.52961725,0.9288552,0.5655047
0080.png,0.9310594,pneumonia,0.50015485,0.52419627,0.5532967,0.5040954,0.019632272,0.43038183,0.52421594,0.5068482,0.00063866726,0.5352,0.37913537,0.51500016,0.5401703,0.039170034,0.12803583,0.531799,0.9310594,0.55251455
0081.png,0.9569162,pneumonia,0.5037632,0.5134666,0.554838,0.51944625,0.005595438,0.16872776,0.5128429,0.44181117,8.347578e-05,0.53327274,0.36275434,0.51410073,0.5702541,0.08048938,0.06847692,0.5258709,0.9569162,0.5302647
0082.png,0.9734119,pneumonia,0.41532087,0.53366363,0.56658685,0.50805473,0.017166257,0.23060699,0.5227525,0.5528077,0.00024174503,0.52424836,0.42495742,0.5279494,0.58283716,0.031506855,0.11961029,0.50716114,0.9734119,0.56827295
0083.png,0.9333522,pneumonia,0.35733858,0.51631635,0.57856876,0.50038195,0.010072676,0.19251546,0.5300971,0.5062126,0.000560966,0.5567327,0.30307537,0.5125773,0.5464173,0.27791595,0.059749145,0.5314753,0.9333522,0.53258634
0084.png,0.82971185,pneumonia,0.5993353,0.5951295,0.5954677,0.5759996,0.56839657,0.5172747,0.548274,0.6032944,0.40966645,0.53728354,0.55651087,0.5351682,0.5344169,0.20086329,0.5388174,0.5707841,0.82971185,0.56280565
0085.png,0.964928,pneumonia,0.50414926,0.52968794,0.5528914,0.5136808,0.015623609,0.38900325,0.5390848,0.56977206,0.00019852832,0.54841363,0.51322865,0.5238178,0.58679694,0.08729655,0.12338362,0.5244281,0.964928,0.54654074
0086.png,0.93967617,pneumonia,0.46080738,0.50698364,0.527277,0.5122033,0.0058050416,0.22509274,0.5144298,0.38879013,0.000128176,0.5273336,0.5030824,0.51814425,0.61661196,0.13020515,0.2565481,0.51525694,0.93967617,0.54626936
0087.png,0.97332376,pneumonia,0.2608427,0.4490343,0.52393395,0.50555575,0.0010741713,0.09868464,0.5024859,0.23669064,3.581446e-06,0.51124465,0.14336269,0.5287512,0.63618016,0.09322693,0.03389876,0.52760065,0.97332376,0.5195397
0088.png,0.882445,pneumonia,0.5426122,0.57012,0.5957383,0.593155,0.50118136,0.50293475,0.5295892,0.557403,0.030609692,0.5288315,0.5241645,0.5627735,0.56744707,0.06657671,0.5116699,0.51851374,0.882445,0.53494674
0089.png,0.97401464,pneumonia,0.50758624,0.5388376,0.6190907,0.51714826,0.036531486,0.10613589,0.5119106,0.52932715,0.0004191751,0.5391405,0.50068367,0.5133883,0.5440093,0.18346773,0.08723377,0.5236208,0.97401464,0.51094604
0090.png,0.9148772,pneumonia,0.28435588,0.5044155,0.52207124,0.508476,0.010070035,0.5015443,0.52151835,0.290486,0.00031321426,0.5139636,0.50213003,0.5267961,0.59327096,0.14336713,0.4745093,0.5224181,0.9148772,0.57411015
0091.png,0.9616946,pneumonia,0.50111693,0.5103736,0.58914435,0.5066531,0.015983798,0.09413038,0.5239285,0.50371623,0.00015998034,0.5152941,0.51930654,0.50964504,0.53264666,0.07066083,0.05671382,0.52068037,0.9616946,0.5315137
0092.png,0.9432601,pneumonia,0.5011052,0.5380507,0.5474826,0.5055419,0.0196515,0.5003239,0.53746855,0.51446337,0.0020917298,0.53725094,0.4228722,0.506931,0.56318414,0.0374678,0.1805673,0.5125634,0.9432601,0.5821812
0093.png,0.95924336,pneumonia,0.50545114,0.51520336,0.5373081,0.51864326,0.011229321,0.116491124,0.50164115,0.38700208,0.00018797095,0.50848013,0.3306228,0.5403352,0.55789477,0.26612696,0.09231574,0.5522909,0.95924336,0.5087458
0094.png,0.89549106,pneumonia,0.60525364,0.57983124,0.59075797,0.5749602,0.5055654,0.5033803,0.5225086,0.6065715,0.022919936,0.53751373,0.525679,0.52155757,0.56815517,0.19785748,0.50127655,0.5628617,0.89549106,0.54200333
0095.png,0.9662128,pneumonia,0.31857854,0.5187664,0.5425395,0.5136583,0.0028131923,0.057281736,0.50249636,0.29552132,3.6690446e-05,0.5179101,0.13418728,0.5239986,0.6006047,0.032931104,0.06894824,0.5127621,0.9662128,0.50928205
0096.png,0.93364424,pneumonia,0.33433774,0.5473487,0.53914714,0.5019537,0.009438182,0.27584013,0.52115613,0.50885475,0.0018869926,0.540099,0.4112487,0.5131961,0.68680495,0.060494512,0.29254705,0.4202084,0.93364424,0.6057262
0097.png,0.94731516,pneumonia,0.34303316,0.5043591,0.50545377,0.5149473,0.0059450176,0.23383224,0.5035865,0.4562173,3.3661163e-05,0.513428,0.50643337,0.5394218,0.7648473,0.11189398,0.2792594,0.5126922,0.94731516,0.5802218
0098.png,0.9197229,pneumonia,0.50424945,0.5213324,0.5770856,0.51462495,0.033854634,0.50073,0.5379479,0.50229955,0.0017386638,0.53843504,0.50305617,0.50960296,0.5531757,0.136202,0.21819791,0.5139656,0.9197229,0.5508224
0099.png,0.96427745,pneumonia,0.29000667,0.52218425,0.5685344,0.51230776,0.004593883,0.12766415,0.5065827,0.41137895,6.249051e-05,0.526033,0.19305053,0.5117196,0.6219726,0.03174057,0.050834488,0.509655,0.96427745,0.5297854
